#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),EpsL,max_deg
3.684600e+04,1.764805e+08,4.788680e+03,3.113238e+16,4.997120e+05,4.967413e+05,5.944735e-03,8.824792e+06,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,-2.499728e+08,6.785259e+03,6.250482e+16,4.997120e+05,5.284000e+05,5.740901e-02,8.229996e+08,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,1.348661e+07,3.650265e+02,1.808962e+14,4.997120e+05,4.697009e+05,6.005687e-02,9.006685e+08,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,7.342003e+07,1.991619e+03,5.385091e+15,4.997120e+05,4.926354e+05,1.416139e-02,5.007847e+07,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,3.140397e+08,8.522034e+03,9.859780e+16,4.997120e+05,4.635864e+05,7.229287e-02,1.305060e+09,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,-2.494749e+08,6.771746e+03,6.225612e+16,4.997120e+05,4.941909e+05,1.104862e-02,3.048284e+07,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,-3.318147e+08,9.006448e+03,1.101255e+17,4.997120e+05,4.892659e+05,2.090418e-02,1.091203e+08,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,1.222899e+08,3.317947e+03,1.494582e+16,4.997120e+05,5.427067e+05,8.603904e-02,1.848548e+09,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,1.001141e+08,2.716096e+03,1.001546e+16,4.997120e+05,5.114453e+05,2.348018e-02,1.376709e+08,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,2.933789e+08,7.961301e+03,8.604958e+16,4.997120e+05,5.224829e+05,4.556800e-02,5.185129e+08,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,-5.593805e+07,1.519158e+03,3.133189e+15,4.997120e+05,5.247625e+05,5.012982e-02,6.275261e+08,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,8.481797e+05,2.201959e+01,6.582624e+11,4.997120e+05,5.486484e+05,9.792912e-02,2.394767e+09,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,-2.592567e+07,7.046223e+02,6.740521e+14,4.997120e+05,5.197229e+05,4.004485e-02,4.004359e+08,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,1.136450e+08,3.083323e+03,1.290681e+16,4.997120e+05,5.856606e+05,1.719963e-01,7.387168e+09,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,-7.550762e+07,2.050276e+03,5.706967e+15,4.997120e+05,4.769032e+05,4.564383e-02,5.202399e+08,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,1.232780e+08,3.344762e+03,1.518837e+16,4.997120e+05,4.998130e+05,2.021419e-04,1.020357e+04,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,4.806340e+07,1.303440e+03,2.306550e+15,4.997120e+05,5.257684e+05,5.214287e-02,6.789370e+08,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,4.835304e+07,1.311301e+03,2.334455e+15,4.997120e+05,5.141604e+05,2.891353e-02,2.087574e+08,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,-3.688866e+08,1.001258e+04,1.361045e+17,4.997120e+05,4.406916e+05,1.181088e-01,3.483408e+09,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,1.972131e+08,5.351362e+03,3.887849e+16,4.997120e+05,4.497137e+05,1.000542e-01,2.499830e+09,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
function,AVG(rel-err),AVG(l2-loss)
Triangles,4.046450e+03,3.492137e+16
2-stars,5.510352e-02,1.196652e+09
Clst,2.638472e+00,4.113665e-01
