#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),EpsL,max_deg
6.373740e+06,9.010748e+06,4.137301e-01,6.953811e+12,1.290487e+08,1.290876e+08,3.015462e-04,1.514311e+09,1.481705e-01,2.094100e-01,4.133039e-01,3.750272e-03,4.180487,3018
6.373740e+06,-6.638336e+06,2.041513e+00,1.693141e+14,1.290487e+08,1.290823e+08,2.604070e-04,1.129309e+09,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,6.803369e+05,8.932594e-01,3.241484e+13,1.290487e+08,1.290708e+08,1.712206e-04,4.882245e+08,1.481705e-01,1.581311e-02,8.932777e-01,1.751849e-02,4.180487,3018
6.373740e+06,2.703713e+06,5.758044e-01,1.346910e+13,1.290487e+08,1.289929e+08,4.323168e-04,3.112518e+09,1.481705e-01,6.288048e-02,5.756209e-01,7.274394e-03,4.180487,3018
6.373740e+06,1.612597e+07,1.530064e+00,9.510593e+13,1.290487e+08,1.290556e+08,5.292256e-05,4.664330e+07,1.481705e-01,3.748610e-01,1.529930e+00,5.138858e-02,4.180487,3018
6.373740e+06,5.569010e+06,1.262571e-01,6.475907e+11,1.290487e+08,1.290246e+08,1.869518e-04,5.820584e+08,1.481705e-01,1.294872e-01,1.260938e-01,3.490687e-04,4.180487,3018
6.373740e+06,2.418800e+07,2.794946e+00,3.173477e+14,1.290487e+08,1.289482e+08,7.794328e-04,1.011731e+10,1.481705e-01,5.627377e-01,2.797906e+00,1.718660e-01,4.180487,3018
6.373740e+06,3.729324e+06,4.148923e-01,6.992935e+12,1.290487e+08,1.290453e+08,2.656990e-05,1.175675e+07,1.481705e-01,8.669802e-02,4.148768e-01,3.778870e-03,4.180487,3018
6.373740e+06,1.178926e+07,8.496613e-01,2.932786e+13,1.290487e+08,1.290462e+08,2.002299e-05,6.676753e+06,1.481705e-01,2.740708e-01,8.496983e-01,1.585087e-02,4.180487,3018
6.373740e+06,1.557113e+07,1.443013e+00,8.459192e+13,1.290487e+08,1.290793e+08,2.367438e-04,9.333937e+08,1.481705e-01,3.618968e-01,1.442434e+00,4.567891e-02,4.180487,3018
6.373740e+06,5.709268e+05,9.104251e-01,3.367264e+13,1.290487e+08,1.290868e+08,2.953006e-04,1.452233e+09,1.481705e-01,1.326844e-02,9.104516e-01,1.819858e-02,4.180487,3018
6.373740e+06,-1.542750e+06,1.242048e+00,6.267081e+13,1.290487e+08,1.291037e+08,4.262455e-04,3.025709e+09,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,1.298474e+07,1.037225e+00,4.370538e+13,1.290487e+08,1.290957e+08,3.640204e-04,2.206780e+09,1.481705e-01,3.017469e-01,1.036484e+00,2.358571e-02,4.180487,3018
6.373740e+06,8.020572e+06,2.583777e-01,2.712056e+12,1.290487e+08,1.290263e+08,1.738900e-04,5.035662e+08,1.481705e-01,1.864869e-01,2.585965e-01,1.468145e-03,4.180487,3018
6.373740e+06,1.365535e+07,1.142440e+00,5.302188e+13,1.290487e+08,1.291099e+08,4.738650e-04,3.739528e+09,1.481705e-01,3.172961e-01,1.141425e+00,2.860344e-02,4.180487,3018
6.373740e+06,8.690447e+06,3.634769e-01,5.367132e+12,1.290487e+08,1.290352e+08,1.044966e-04,1.818493e+08,1.481705e-01,2.020482e-01,3.636194e-01,2.902804e-03,4.180487,3018
6.373740e+06,-9.318594e+06,2.462029e+00,2.462493e+14,1.290487e+08,1.289686e+08,6.213088e-04,6.428690e+09,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,7.635748e+06,1.980012e-01,1.592664e+12,1.290487e+08,1.291089e+08,4.661998e-04,3.619526e+09,1.481705e-01,1.774258e-01,1.974429e-01,8.558681e-04,4.180487,3018
6.373740e+06,-8.763911e+05,1.137500e+00,5.256440e+13,1.290487e+08,1.290547e+08,4.617475e-05,3.550722e+07,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,1.142137e+07,7.919417e-01,2.547857e+13,1.290487e+08,1.290772e+08,2.205095e-04,8.097707e+08,1.481705e-01,2.654544e-01,7.915466e-01,1.375551e-02,4.180487,3018
function,AVG(rel-err),AVG(l2-loss)
Triangles,1.031330e+00,6.416004e+13
2-stars,2.830073e-04,1.997268e+09
Clst,8.871353e-01,2.473217e-02
