#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),EpsL,max_deg
6.373740e+06,5.403389e+06,1.522420e-01,9.415815e+11,1.290487e+08,1.290422e+08,5.058002e-05,4.260548e+07,1.481705e-01,1.256191e-01,1.521992e-01,5.085671e-04,4.180487,3018
6.373740e+06,2.134717e+06,6.650763e-01,1.796932e+13,1.290487e+08,1.290731e+08,1.889020e-04,5.942655e+08,1.481705e-01,4.961645e-02,6.651396e-01,9.712908e-03,4.180487,3018
6.373740e+06,2.859315e+06,5.513914e-01,1.235118e+13,1.290487e+08,1.289901e+08,4.546207e-04,3.441961e+09,1.481705e-01,6.650081e-02,5.511873e-01,6.669943e-03,4.180487,3018
6.373740e+06,-9.983178e+05,1.156630e+00,5.434724e+13,1.290487e+08,1.290205e+08,2.188956e-04,7.979607e+08,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,1.382346e+07,1.168814e+00,5.549832e+13,1.290487e+08,1.289836e+08,5.048053e-04,4.243805e+09,1.481705e-01,3.215167e-01,1.169910e+00,3.004889e-02,4.180487,3018
6.373740e+06,8.143014e+06,2.775880e-01,3.130329e+12,1.290487e+08,1.290468e+08,1.531304e-05,3.905081e+06,1.481705e-01,1.893038e-01,2.776075e-01,1.691945e-03,4.180487,3018
6.373740e+06,5.641797e+06,1.148373e-01,5.357411e+11,1.290487e+08,1.290384e+08,8.014222e-05,1.069622e+08,1.481705e-01,1.311655e-01,1.147664e-01,2.891700e-04,4.180487,3018
6.373740e+06,7.513432e+06,1.788106e-01,1.298898e+12,1.290487e+08,1.291095e+08,4.710579e-04,3.695354e+09,1.481705e-01,1.745828e-01,1.782555e-01,6.976052e-04,4.180487,3018
6.373740e+06,3.290226e+06,4.837841e-01,9.508060e+12,1.290487e+08,1.290593e+08,8.165269e-05,1.110321e+08,1.481705e-01,7.648174e-02,4.838263e-01,5.139284e-03,4.180487,3018
6.373740e+06,3.982823e+06,3.751200e-01,5.716486e+12,1.290487e+08,1.291172e+08,5.307296e-04,4.690878e+09,1.481705e-01,9.253969e-02,3.754515e-01,3.094791e-03,4.180487,3018
6.373740e+06,8.402946e+06,3.183697e-01,4.117676e+12,1.290487e+08,1.290164e+08,2.509454e-04,1.048736e+09,1.481705e-01,1.953926e-01,3.187006e-01,2.229921e-03,4.180487,3018
6.373740e+06,4.648123e+06,2.707385e-01,2.977753e+12,1.290487e+08,1.291152e+08,5.153965e-04,4.423748e+09,1.481705e-01,1.079994e-01,2.711141e-01,1.613719e-03,4.180487,3018
6.373740e+06,4.430481e+04,9.930489e-01,4.006175e+13,1.290487e+08,1.290491e+08,2.448651e-06,9.985307e+04,1.481705e-01,1.029953e-03,9.930489e-01,2.165035e-02,4.180487,3018
6.373740e+06,7.146736e+05,8.878722e-01,3.202503e+13,1.290487e+08,1.292067e+08,1.224012e-03,2.495049e+10,1.481705e-01,1.659373e-02,8.880092e-01,1.731246e-02,4.180487,3018
6.373740e+06,5.379090e+06,1.560544e-01,9.893285e+11,1.290487e+08,1.289660e+08,6.409954e-04,6.842540e+09,1.481705e-01,1.251281e-01,1.555131e-01,5.309546e-04,4.180487,3018
6.373740e+06,4.432629e+06,3.045483e-01,3.767914e+12,1.290487e+08,1.290397e+08,6.975853e-05,8.104050e+07,1.481705e-01,1.030526e-01,3.044998e-01,2.035624e-03,4.180487,3018
6.373740e+06,-9.535939e+05,1.149613e+00,5.368982e+13,1.290487e+08,1.291149e+08,5.126616e-04,4.376925e+09,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,4.124413e+06,3.529053e-01,5.059471e+12,1.290487e+08,1.290915e+08,3.312671e-04,1.827528e+09,1.481705e-01,9.584861e-02,3.531196e-01,2.737583e-03,4.180487,3018
6.373740e+06,1.828495e+06,7.131206e-01,2.065925e+13,1.290487e+08,1.289588e+08,6.972160e-04,8.095471e+09,1.481705e-01,4.253674e-02,7.129204e-01,1.115850e-02,4.180487,3018
6.373740e+06,7.286750e+06,1.432455e-01,8.335866e+11,1.290487e+08,1.289639e+08,6.577472e-04,7.204860e+09,1.481705e-01,1.695068e-01,1.439980e-01,4.552359e-04,4.180487,3018
function,AVG(rel-err),AVG(l2-loss)
Triangles,5.206905e-01,1.627394e+13
2-stars,3.749574e-04,3.829008e+09
Clst,5.054633e-01,8.074323e-03
