run,attack,epsilon,eps0,eps1,eps2,alpha,malicious_ratio,malicious_count,poison_prob,fixed_offset,scale_k,local_k,clean_edges,protocol_edges,clean_triangles,protocol_triangles,estimate,rel_error_clean,rel_error_protocol,orig_edge_changes,rr_changes,lap_attacked_reports,lap_total_offset,seconds
3,lap_fixed_inc,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,6169902.2719896771,791.0285329897,791.0285329897,0,0,2000,20000000.0000000000,3.5235168570
4,lap_fixed_inc,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,6628782.3748861784,849.9348363140,849.9348363140,0,0,2000,20000000.0000000000,3.5145422580
0,lap_fixed_dec,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-865185.8217441885,112.0636484909,112.0636484909,0,0,300,-3000000.0000000000,3.6613193600
1,lap_fixed_dec,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1708937.6973238571,220.3758276411,220.3758276411,0,0,300,-3000000.0000000000,3.7151455620
2,lap_fixed_dec,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-466772.4886109916,60.9194465483,60.9194465483,0,0,300,-3000000.0000000000,3.5672625590
3,lap_fixed_dec,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1548273.5594597578,199.7514196996,199.7514196996,0,0,300,-3000000.0000000000,3.5298508580
4,lap_fixed_dec,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1114960.6749785226,144.1271726545,144.1271726545,0,0,300,-3000000.0000000000,3.5601793590
0,lap_fixed_dec,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1516428.8166068932,195.6635194617,195.6635194617,0,0,500,-5000000.0000000000,3.6007086590
1,lap_fixed_dec,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2372495.7404478500,305.5565777212,305.5565777212,0,0,500,-5000000.0000000000,3.5908965590
2,lap_fixed_dec,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1246441.3741976125,161.0053111935,161.0053111935,0,0,500,-5000000.0000000000,3.5705564580
3,lap_fixed_dec,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2391840.9265300399,308.0399135469,308.0399135469,0,0,500,-5000000.0000000000,3.6803884610
4,lap_fixed_dec,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1829659.3961782770,235.8728364799,235.8728364799,0,0,500,-5000000.0000000000,3.5392720570
0,lap_fixed_dec,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2502997.4005474853,322.3090372975,322.3090372975,0,0,800,-8000000.0000000000,3.5609079580
1,lap_fixed_dec,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3273443.2569954116,421.2109444153,421.2109444153,0,0,800,-8000000.0000000000,3.6269920600
2,lap_fixed_dec,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2193063.3624387863,282.5228963336,282.5228963336,0,0,800,-8000000.0000000000,3.6375122600
3,lap_fixed_dec,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3437573.3637539125,442.2802777605,442.2802777605,0,0,800,-8000000.0000000000,3.5880863580
4,lap_fixed_dec,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2738135.5733580315,352.4936551166,352.4936551166,0,0,800,-8000000.0000000000,3.6039690590
0,lap_fixed_dec,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3043404.6284150616,391.6809535834,391.6809535834,0,0,1000,-10000000.0000000000,3.5592926580
1,lap_fixed_dec,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3994319.3418647558,513.7495945911,513.7495945911,0,0,1000,-10000000.0000000000,3.5936501590
2,lap_fixed_dec,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2977947.7639867826,383.2782752230,383.2782752230,0,0,1000,-10000000.0000000000,3.5960538590
3,lap_fixed_dec,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-4047140.8555116584,520.5302767024,520.5302767024,0,0,1000,-10000000.0000000000,3.5655584580
4,lap_fixed_dec,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3277260.8965972583,421.7010136839,421.7010136839,0,0,1000,-10000000.0000000000,3.6195436600
0,lap_fixed_dec,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-4338213.1133625405,557.8951365035,557.8951365035,0,0,1300,-13000000.0000000000,3.5749874580
1,lap_fixed_dec,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-4925215.4820390195,633.2484572579,633.2484572579,0,0,1300,-13000000.0000000000,3.5435252580
2,lap_fixed_dec,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3843448.4703656510,494.3823453614,494.3823453614,0,0,1300,-13000000.0000000000,3.5299134570
3,lap_fixed_dec,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-4901974.4201127775,630.2650090004,630.2650090004,0,0,1300,-13000000.0000000000,3.5905529590
4,lap_fixed_dec,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-4310450.0505434452,554.3312003265,554.3312003265,0,0,1300,-13000000.0000000000,3.5312724580
0,lap_fixed_dec,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-4650775.3188511385,598.0186545380,598.0186545380,0,0,1500,-15000000.0000000000,3.4643518570
1,lap_fixed_dec,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-5605135.0988300815,720.5295377189,720.5295377189,0,0,1500,-15000000.0000000000,3.4776396570
2,lap_fixed_dec,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-4578756.3551507862,588.7736014314,588.7736014314,0,0,1500,-15000000.0000000000,3.4428338560
3,lap_fixed_dec,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-5451885.3591304915,700.8569138807,700.8569138807,0,0,1500,-15000000.0000000000,3.5431532580
4,lap_fixed_dec,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-5049563.7597153531,649.2110089493,649.2110089493,0,0,1500,-15000000.0000000000,3.6023680590
0,lap_fixed_dec,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-5712011.0285406047,734.2491692607,734.2491692607,0,0,1800,-18000000.0000000000,3.5332486580
1,lap_fixed_dec,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-6681094.1344667049,858.6500814463,858.6500814463,0,0,1800,-18000000.0000000000,3.5087209570
2,lap_fixed_dec,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-5763114.7244518837,740.8093356164,740.8093356164,0,0,1800,-18000000.0000000000,3.5362475570
3,lap_fixed_dec,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-6387720.2465730570,820.9897620761,820.9897620761,0,0,1800,-18000000.0000000000,3.5495753590
4,lap_fixed_dec,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-5891982.9338929020,757.3521096140,757.3521096140,0,0,1800,-18000000.0000000000,3.5222310580
0,lap_fixed_dec,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-6749672.5170988506,867.4534681770,867.4534681770,0,0,2000,-20000000.0000000000,3.6579649600
1,lap_fixed_dec,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-7093189.9813722400,911.5507036421,911.5507036421,0,0,2000,-20000000.0000000000,3.6592044600
2,lap_fixed_dec,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-6338544.3742278973,814.6770698624,814.6770698624,0,0,2000,-20000000.0000000000,3.6627218590
3,lap_fixed_dec,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-7163431.0613436298,920.5675303394,920.5675303394,0,0,2000,-20000000.0000000000,3.5528571590
4,lap_fixed_dec,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-6704550.9584471621,861.6612270150,861.6612270150,0,0,2000,-20000000.0000000000,3.5407710580
0,lap_scale_inc,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2008051.2697353724,256.7729486181,256.7729486181,0,0,300,5619711.2744386578,3.5845682580
1,lap_scale_inc,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1072336.6716249960,136.6555419288,136.6555419288,0,0,300,5343823.1068465440,3.5810170590
2,lap_scale_inc,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2355824.2912304914,301.4164687074,301.4164687074,0,0,300,5467790.3395244600,3.6166672590
3,lap_scale_inc,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1204263.2617027576,153.5909193457,153.5909193457,0,0,300,5257610.4634875385,3.6494101600
4,lap_scale_inc,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1621483.4709042206,207.1493544165,207.1493544165,0,0,300,5209332.4376482107,3.6982974600
0,lap_scale_inc,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,3282718.0952411997,420.4015526625,420.4015526625,0,0,500,9397440.7355442792,3.4750404570
1,lap_scale_inc,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2238937.7044299468,286.4117720706,286.4117720706,0,0,500,8834300.3346333690,3.5904094590
2,lap_scale_inc,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,3443057.0977345421,440.9842230725,440.9842230725,0,0,500,9068495.4157964624,3.4845251570
3,lap_scale_inc,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2184991.8274928802,279.4867557757,279.4867557757,0,0,500,8730498.2620687615,3.5490716580
4,lap_scale_inc,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2717657.5383646735,347.8648958106,347.8648958106,0,0,500,8641950.8036288880,3.5994509590
0,lap_scale_inc,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,5179661.0555432392,663.9115604035,663.9115604035,0,0,800,15047975.3682722300,3.5249235580
1,lap_scale_inc,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,4082898.6059808414,523.1204885726,523.1204885726,0,0,800,14069025.5889286995,3.5349418580
2,lap_scale_inc,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,5346634.1806847425,685.3458511790,685.3458511790,0,0,800,14619092.6293706037,3.5427657580
3,lap_scale_inc,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,3910178.1841410236,500.9484190168,500.9484190168,0,0,800,14043254.6436848119,3.6005301580
4,lap_scale_inc,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,4517249.6766026029,578.8780072661,578.8780072661,0,0,800,13766155.7498818655,3.5524493580
0,lap_scale_inc,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,6548901.2279553721,839.6805170674,839.6805170674,0,0,1000,18776917.5691112205,3.5150303580
1,lap_scale_inc,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,5209175.1945411945,667.7002817126,667.7002817126,0,0,1000,17610483.6092178784,3.5382197580
2,lap_scale_inc,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,6432732.2241117330,824.7679363430,824.7679363430,0,0,1000,18232039.9642955512,3.5185008580
3,lap_scale_inc,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,5112501.0976639036,655.2902564395,655.2902564395,0,0,1000,17478925.8595267124,3.5216252580
4,lap_scale_inc,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,5780280.3593462175,741.0128830996,741.0128830996,0,0,1000,17172623.7678303979,3.5601888580
0,lap_scale_inc,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,8118294.8555233004,1041.1431136744,1041.1431136744,0,0,1300,24369523.9066574238,3.4518181560
1,lap_scale_inc,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,7037069.1149600185,902.3464845905,902.3464845905,0,0,1300,22886853.7909971811,3.4733727570
2,lap_scale_inc,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,8353636.2946863649,1071.3538247351,1071.3538247351,0,0,1300,23591254.2951561548,3.5230598580
3,lap_scale_inc,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,6982145.6021152949,895.2959694628,895.2959694628,0,0,1300,22652360.0666841865,3.4673740570
4,lap_scale_inc,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,7453900.7811220959,955.8550425060,955.8550425060,0,0,1300,22293052.4949967004,3.4956396580
0,lap_scale_inc,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,9716028.7237471845,1246.2437386068,1246.2437386068,0,0,1500,28100412.1277949214,3.5234445580
1,lap_scale_inc,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,8221578.9430363970,1054.4016614938,1054.4016614938,0,0,1500,26480142.1255994141,3.6100126590
2,lap_scale_inc,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,9475976.4032171182,1215.4282930959,1215.4282930959,0,0,1500,27164198.2751036845,3.5068499570
3,lap_scale_inc,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,8274258.1050467491,1061.1640699675,1061.1640699675,0,0,1500,26178430.3925317302,3.5016878570
4,lap_scale_inc,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,8539216.4189878218,1095.1766904991,1095.1766904991,0,0,1500,25766340.5361095145,3.5505872580
0,lap_scale_inc,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,11554239.8856857251,1482.2143627324,1482.2143627324,0,0,1800,33798752.7426789850,3.5993867590
1,lap_scale_inc,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,9891503.1086277887,1268.7693335851,1268.7693335851,0,0,1800,31717791.7292835228,3.5758777590
2,lap_scale_inc,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,11123987.7662777156,1426.9830251961,1426.9830251961,0,0,1800,32661307.4721886627,3.5746230590
3,lap_scale_inc,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,10049896.1610369366,1289.1022029572,1289.1022029572,0,0,1800,31312849.2228299081,3.6595228600
4,lap_scale_inc,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,10411153.0908071212,1335.4766483706,1335.4766483706,0,0,1800,30909408.0741001219,3.9388287640
0,lap_scale_inc,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,12444004.3668623101,1596.4331664778,1596.4331664778,0,0,2000,37581030.6518834606,3.5410721580
1,lap_scale_inc,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,11310728.3901818320,1450.9548639515,1450.9548639515,0,0,2000,35211755.1146621034,3.4969658570
2,lap_scale_inc,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,12430069.0214864444,1594.6442903063,1594.6442903063,0,0,2000,36305840.1871429086,3.5057387580
3,lap_scale_inc,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,11114095.7751189601,1425.7131932117,1425.7131932117,0,0,2000,34832580.5093878359,3.6694338600
4,lap_scale_inc,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,11404124.7017104123,1462.9441208871,1462.9441208871,0,0,2000,34326026.9804729000,3.6029803590
0,lap_scale_dec,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1738422.9132237304,224.1608361006,224.1608361006,0,0,300,-5619711.2744386578,3.4885163570
1,lap_scale_dec,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2490212.0662727049,320.6677877115,320.6677877115,0,0,300,-5343823.1068465440,3.4796454570
2,lap_scale_dec,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1289369.2684524863,166.5159523046,166.5159523046,0,0,300,-5467790.3395244600,3.5629465590
3,lap_scale_dec,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2300810.3806222607,296.3543492455,296.3543492455,0,0,300,-5257610.4634875385,3.5151995570
4,lap_scale_dec,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1851404.8208612509,238.6642902261,238.6642902261,0,0,300,-5209332.4376482107,3.5149114580
0,lap_scale_dec,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2982242.3951216652,383.8295757537,383.8295757537,0,0,500,-9397440.7355442792,3.4805424570
1,lap_scale_dec,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3650595.8519922979,469.6259116807,469.6259116807,0,0,500,-8834300.3346333690,3.4708598570
2,lap_scale_dec,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2602606.5127964434,335.0958296273,335.0958296273,0,0,500,-9068495.4157964624,3.4527010560
3,lap_scale_dec,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3635340.3472196287,467.6675670372,467.6675670372,0,0,500,-8730498.2620687615,3.4672802570
4,lap_scale_dec,0.5000000000,0.0500000000,0.3627069933,0.0872930067,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3043642.9973879270,391.7115529381,391.7115529381,0,0,500,-8641950.8036288880,3.4613346560
0,lap_scale_dec,0.5000000000,0.0500000000,0.3712254748,0.0787745252,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-4852322.5233049002,623.8912096669,623.8912096669,0,0,800,-15047975.3682722300,3.3884829550
1,lap_scale_dec,0.5000000000,0.0500000000,0.3658954251,0.0841045749,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-5296451.7866383092,680.9039520717,680.9039520717,0,0,800,-14069025.5889286995,3.4493235560
2,lap_scale_dec,0.5000000000,0.0500000000,0.3689305929,0.0810694071,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-4399427.5722289709,565.7532185146,565.7532185146,0,0,800,-14619092.6293706037,3.4858571570
3,lap_scale_dec,0.5000000000,0.0500000000,0.3653997617,0.0846002383,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-5451991.5783155216,700.8705492061,700.8705492061,0,0,800,-14043254.6436848119,3.4334390560
