#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),#3st(true),#3st(est),#3st(rel-err),#3st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),sen_tri,sen_2st,sen_3st,eclip_sum,tclip_sum,#eclip,#tclip,max_deg
4.686000e+03,5.246219e+07,1.119452e+04,2.751790e+15,6.329900e+04,5.246799e+04,1.711088e-01,1.173109e+08,5.061040e+05,8.689343e+05,7.169086e-01,1.316458e+11,2.220888e-01,1.000000e+00,3.502703e+00,6.051458e-01,5.100000e+01,6.600000e+01,2.145000e+03,0.000000e+00,1.279400e+01,0,13,66
4.686000e+03,-3.756748e+07,8.017961e+03,1.411667e+15,6.329900e+04,7.904109e+04,2.486941e-01,2.478134e+08,5.061040e+05,6.448237e+05,2.740932e-01,1.924315e+10,2.220888e-01,0.000000e+00,1.000000e+00,4.932344e-02,5.100000e+01,6.600000e+01,2.145000e+03,0.000000e+00,1.951200e+01,0,20,66
4.686000e+03,-9.600303e+07,2.048820e+04,9.217481e+15,6.329900e+04,6.027439e+04,4.778298e-02,9.148294e+06,5.061040e+05,7.012093e+05,3.855043e-01,3.806607e+10,2.220888e-01,0.000000e+00,1.000000e+00,4.932344e-02,5.100000e+01,6.600000e+01,2.145000e+03,0.000000e+00,1.665600e+01,0,17,66
4.686000e+03,-2.777627e+06,5.937501e+02,7.741266e+12,6.329900e+04,7.315085e+04,1.556400e-01,9.705902e+07,5.061040e+05,6.265928e+05,2.380712e-01,1.451755e+10,2.220888e-01,0.000000e+00,1.000000e+00,4.932344e-02,5.100000e+01,6.600000e+01,2.145000e+03,0.000000e+00,1.753900e+01,0,17,66
4.686000e+03,-5.908873e+07,1.261063e+04,3.492032e+15,6.329900e+04,5.891631e+04,6.923794e-02,1.920799e+07,5.061040e+05,1.144209e+06,1.260818e+00,4.071782e+11,2.220888e-01,0.000000e+00,1.000000e+00,4.932344e-02,5.100000e+01,6.600000e+01,2.145000e+03,0.000000e+00,1.257700e+01,0,13,66
4.686000e+03,-2.390581e+05,5.201539e+01,5.941119e+10,6.329900e+04,6.087748e+04,3.825528e-02,5.863764e+06,5.061040e+05,2.945095e+05,4.180849e-01,4.477221e+10,2.220888e-01,0.000000e+00,1.000000e+00,4.932344e-02,5.100000e+01,6.600000e+01,2.145000e+03,0.000000e+00,1.963000e+01,0,20,66
4.686000e+03,5.227414e+06,1.114539e+03,2.727689e+13,6.329900e+04,7.807955e+04,2.335037e-01,2.184646e+08,5.061040e+05,3.995053e+05,2.106260e-01,1.136327e+10,2.220888e-01,1.000000e+00,3.502703e+00,6.051458e-01,5.100000e+01,6.600000e+01,2.145000e+03,0.000000e+00,9.788000e+00,0,10,66
4.686000e+03,-2.008307e+07,4.286759e+03,4.035178e+14,6.329900e+04,7.616371e+04,2.032372e-01,1.655008e+08,5.061040e+05,3.516190e+05,3.052435e-01,2.386560e+10,2.220888e-01,0.000000e+00,1.000000e+00,4.932344e-02,5.100000e+01,6.600000e+01,2.145000e+03,0.000000e+00,2.149900e+01,0,22,66
4.686000e+03,-8.014818e+07,1.710475e+04,6.424482e+15,6.329900e+04,6.526552e+04,3.106719e-02,3.867210e+06,5.061040e+05,3.718551e+05,2.652594e-01,1.802275e+10,2.220888e-01,0.000000e+00,1.000000e+00,4.932344e-02,5.100000e+01,6.600000e+01,2.145000e+03,0.000000e+00,1.459900e+01,0,15,66
4.686000e+03,-4.400999e+07,9.392804e+03,1.937292e+15,6.329900e+04,6.620095e+04,4.584512e-02,8.421316e+06,5.061040e+05,-1.112361e+05,1.219789e+00,3.811088e+11,2.220888e-01,0.000000e+00,1.000000e+00,4.932344e-02,5.100000e+01,6.600000e+01,2.145000e+03,0.000000e+00,2.156500e+01,0,22,66
function,AVG(rel-err),AVG(l2-loss)
Triangles,8.485593e+03,2.567334e+15
2-stars,1.244372e-01,8.926573e+07
3-stars,5.294399e-01,1.089783e+11
Clst,1.500541e+00,1.604879e-01
