dataset,node_num,eps,eps_edge,eps_star,budget_mode,q,m,run,seed,attack_type,malicious_ratio,malicious_count,attack_strength,edge_count_before_attack,edge_count_after_attack,dmax_after_attack,added_edges,removed_edges,rr_forced_reports,selected_pair_count,clean_triangles,true_triangles_after_attack,estimate_triangle,raw_counted_three_times,rel_error_clean,signed_rel_clean,rel_error_attack_true,time_sec
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_increase,0.0250000000,250,1.0000000000,879102,909775,3197,30673,0,0,49996,32950647,-1,36666798.8226615414,110000396.4679846168,0.1127793279,0.1127793279,nan,29.2363621480
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_increase,0.0500000000,500,1.0000000000,879102,1001926,3197,122824,0,0,49996,32950647,-1,51563769.7300058901,154691309.1900176704,0.5648788241,0.5648788241,nan,28.9049634670
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_increase,0.0750000000,750,1.0000000000,879102,1155997,3197,276895,0,0,49996,32950647,-1,103843219.4312260747,311529658.2936782241,2.1514774029,2.1514774029,nan,28.5279412890
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_increase,0.1000000000,1000,1.0000000000,879102,1371147,3197,492045,0,0,49996,32950647,-1,203286739.1485787630,609860217.4457362890,5.1694308809,5.1694308809,nan,29.9330353600
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_increase,0.1250000000,1250,1.0000000000,879102,1647500,3214,768398,0,0,49996,32950647,-1,355017923.5580603480,1065053770.6741809845,9.7742322498,9.7742322498,nan,30.3260260930
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_increase,0.1500000000,1500,1.0000000000,879102,1984967,3414,1105865,0,0,49996,32950647,-1,585431962.9914275408,1756295888.9742827415,16.7669337719,16.7669337719,nan,30.1633820920
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_increase,0.1750000000,1750,1.0000000000,879102,2384169,3609,1505067,0,0,49996,32950647,-1,918502276.5779935122,2755506829.7339806557,26.8750907859,26.8750907859,nan,30.3847740110
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_increase,0.2000000000,2000,1.0000000000,879102,2843887,3804,1964785,0,0,49996,32950647,-1,1273424673.9956476688,3820274021.9869427681,37.6464239684,37.6464239684,nan,31.5013118710
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_decrease,0.0250000000,250,1.0000000000,879102,878650,3197,0,452,0,49996,32950647,-1,33392704.6413288601,100178113.9239865839,0.0134157500,0.0134157500,nan,28.9536774470
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_decrease,0.0500000000,500,1.0000000000,879102,877176,3197,0,1926,0,49996,32950647,-1,40007698.7231823206,120023096.1695469618,0.2141703537,0.2141703537,nan,28.6239821650
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_decrease,0.0750000000,750,1.0000000000,879102,875122,3197,0,3980,0,49996,32950647,-1,34533935.9033795074,103601807.7101385295,0.0480503130,0.0480503130,nan,28.3333849250
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_decrease,0.1000000000,1000,1.0000000000,879102,871647,3197,0,7455,0,49996,32950647,-1,28788001.4860327505,86364004.4580982476,0.1263297050,-0.1263297050,nan,28.6599296250
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_decrease,0.1250000000,1250,1.0000000000,879102,866875,3197,0,12227,0,49996,32950647,-1,39325582.8451692462,117976748.5355077386,0.1934692161,0.1934692161,nan,28.9258203770
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_decrease,0.1500000000,1500,1.0000000000,879102,860717,3197,0,18385,0,49996,32950647,-1,31049302.2743433677,93147906.8230300993,0.0577028040,-0.0577028040,nan,28.8734906540
