#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),#3st(true),#3st(est),#3st(rel-err),#3st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),sen_tri,sen_2st,sen_3st,eclip_sum,tclip_sum,#eclip,#tclip,max_deg
7.881620e+05,8.657611e+08,1.097456e+03,7.481782e+17,1.507484e+07,1.487659e+07,1.315042e-02,3.929925e+10,1.701560e+09,1.824877e+09,7.247248e-02,1.520691e+16,1.568499e-01,1.000000e+00,5.375523e+00,7.109021e-01,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.678092e+03,0,3398,1208
7.881620e+05,-6.295704e+08,7.997830e+02,3.973519e+17,1.507484e+07,1.536296e+07,1.911318e-02,8.301772e+10,1.701560e+09,1.748707e+09,2.770816e-02,2.222849e+15,1.568499e-01,0.000000e+00,1.000000e+00,2.460188e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.691682e+03,0,3408,1208
7.881620e+05,-1.600160e+09,2.031243e+03,2.563035e+18,1.507484e+07,1.501948e+07,3.672320e-03,3.064687e+09,1.701560e+09,1.767871e+09,3.897073e-02,4.397156e+15,1.568499e-01,0.000000e+00,1.000000e+00,2.460188e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.674952e+03,0,3352,1208
7.881620e+05,-5.173520e+07,6.664031e+01,2.758704e+15,1.507484e+07,1.525515e+07,1.196158e-02,3.251486e+10,1.701560e+09,1.742511e+09,2.406668e-02,1.676977e+15,1.568499e-01,0.000000e+00,1.000000e+00,2.460188e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.713144e+03,0,3428,1208
7.881620e+05,-9.869244e+08,1.253185e+03,9.755761e+17,1.507484e+07,1.499462e+07,5.321222e-03,6.434694e+09,1.701560e+09,1.918435e+09,1.274565e-01,4.703470e+16,1.568499e-01,0.000000e+00,1.000000e+00,2.460188e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.813196e+03,0,3522,1208
7.881620e+05,-9.508215e+06,1.306378e+01,1.060154e+14,1.507484e+07,1.503051e+07,2.940077e-03,1.964366e+09,1.701560e+09,1.629645e+09,4.226432e-02,5.171808e+15,1.568499e-01,0.000000e+00,1.000000e+00,2.460188e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.711359e+03,0,3420,1208
7.881620e+05,8.117473e+07,1.019924e+02,6.462000e+15,1.507484e+07,1.534536e+07,1.794572e-02,7.318584e+10,1.701560e+09,1.665330e+09,2.129224e-02,1.312615e+15,1.568499e-01,1.000000e+00,5.375523e+00,7.109021e-01,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.512655e+03,0,3222,1208
7.881620e+05,-3.391459e+08,4.312997e+02,1.155552e+17,1.507484e+07,1.531030e+07,1.561962e-02,5.544291e+10,1.701560e+09,1.649055e+09,3.085715e-02,2.756806e+15,1.568499e-01,0.000000e+00,1.000000e+00,2.460188e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.644307e+03,0,3360,1208
7.881620e+05,-1.336661e+09,1.696922e+03,1.788771e+18,1.507484e+07,1.511083e+07,2.387643e-03,1.295519e+09,1.701560e+09,1.655933e+09,2.681515e-02,2.081877e+15,1.568499e-01,0.000000e+00,1.000000e+00,2.460188e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.635531e+03,0,3354,1208
7.881620e+05,-7.365565e+08,9.355242e+02,5.436771e+17,1.507484e+07,1.512795e+07,3.523388e-03,2.821149e+09,1.701560e+09,1.491743e+09,1.233088e-01,4.402332e+16,1.568499e-01,0.000000e+00,1.000000e+00,2.460188e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.531554e+03,0,3211,1208
function,AVG(rel-err),AVG(l2-loss)
Triangles,8.427109e+02,7.141472e+17
2-stars,9.563516e-03,2.990410e+10
3-stars,5.352121e-02,1.258850e+16
Clst,1.875105e+00,1.618619e-01
