#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),#3st(true),#3st(est),#3st(rel-err),#3st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),sen_tri,sen_2st,sen_3st,eclip_sum,tclip_sum,#eclip,#tclip,max_deg
7.681090e+05,8.647069e+08,1.124761e+03,7.463903e+17,1.486122e+07,1.466298e+07,1.333945e-02,3.929925e+10,1.670481e+09,1.793797e+09,7.382085e-02,1.520691e+16,1.550564e-01,1.000000e+00,5.449265e+00,7.139296e-01,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.903189e+03,0,2263,1208
7.681090e+05,-6.303654e+08,8.216718e+02,3.983295e+17,1.486122e+07,1.514934e+07,1.938791e-02,8.301772e+10,1.670481e+09,1.717628e+09,2.822368e-02,2.222849e+15,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,3.120790e+03,0,2376,1208
7.681090e+05,-1.600864e+09,2.085162e+03,2.565225e+18,1.486122e+07,1.480586e+07,3.725107e-03,3.064687e+09,1.670481e+09,1.736792e+09,3.969580e-02,4.397156e+15,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,3.138095e+03,0,2336,1208
7.681090e+05,-5.263954e+07,6.953134e+01,2.852377e+15,1.486122e+07,1.504153e+07,1.213351e-02,3.251486e+10,1.670481e+09,1.711431e+09,2.451445e-02,1.676977e+15,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,3.058278e+03,0,2321,1208
7.681090e+05,-9.878040e+08,1.287021e+03,9.772749e+17,1.486122e+07,1.478100e+07,5.397711e-03,6.434694e+09,1.670481e+09,1.887355e+09,1.298278e-01,4.703470e+16,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,3.161608e+03,0,2343,1208
7.681090e+05,-1.045942e+07,1.461710e+01,1.260574e+14,1.486122e+07,1.481689e+07,2.982338e-03,1.964366e+09,1.670481e+09,1.598565e+09,4.305066e-02,5.171808e+15,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,3.180935e+03,0,2358,1208
7.681090e+05,8.031239e+07,1.035586e+02,6.327293e+15,1.486122e+07,1.513174e+07,1.820368e-02,7.318584e+10,1.670481e+09,1.634251e+09,2.168838e-02,1.312615e+15,1.550564e-01,1.000000e+00,5.449265e+00,7.139296e-01,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,3.079262e+03,0,2395,1208
7.681090e+05,-3.399720e+08,4.436090e+02,1.161038e+17,1.486122e+07,1.509668e+07,1.584414e-02,5.544291e+10,1.670481e+09,1.617975e+09,3.143125e-02,2.756806e+15,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,3.223657e+03,0,2318,1208
7.681090e+05,-1.337589e+09,1.742405e+03,1.791200e+18,1.486122e+07,1.489721e+07,2.421963e-03,1.295519e+09,1.670481e+09,1.624853e+09,2.731405e-02,2.081877e+15,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,3.075945e+03,0,2301,1208
7.681090e+05,-7.374172e+08,9.610424e+02,5.449175e+17,1.486122e+07,1.491433e+07,3.574034e-03,2.821149e+09,1.670481e+09,1.460663e+09,1.256030e-01,4.402332e+16,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.979516e+03,0,2291,1208
function,AVG(rel-err),AVG(l2-loss)
Triangles,8.653379e+02,7.148746e+17
2-stars,9.700984e-03,2.990410e+10
3-stars,5.451699e-02,1.258850e+16
Clst,1.889853e+00,1.620199e-01
