#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),#3st(true),#3st(est),#3st(rel-err),#3st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),sen_tri,sen_2st,sen_3st,eclip_sum,tclip_sum,#eclip,#tclip,max_deg
7.681090e+05,8.659923e+08,1.126434e+03,7.486129e+17,1.486122e+07,1.466298e+07,1.333945e-02,3.929925e+10,1.670481e+09,1.793797e+09,7.382085e-02,1.520691e+16,1.550564e-01,1.000000e+00,5.449265e+00,7.139296e-01,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.817440e+03,0,3563,1208
7.681090e+05,-6.294484e+08,8.204780e+02,3.971729e+17,1.486122e+07,1.514934e+07,1.938791e-02,8.301772e+10,1.670481e+09,1.717628e+09,2.822368e-02,2.222849e+15,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.533008e+03,0,3274,1208
7.681090e+05,-1.599840e+09,2.083830e+03,2.561947e+18,1.486122e+07,1.480586e+07,3.725107e-03,3.064687e+09,1.670481e+09,1.736792e+09,3.969580e-02,4.397156e+15,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.752426e+03,0,3483,1208
7.681090e+05,-5.162916e+07,6.821593e+01,2.745474e+15,1.486122e+07,1.504153e+07,1.213351e-02,3.251486e+10,1.670481e+09,1.711431e+09,2.451445e-02,1.676977e+15,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.746726e+03,0,3435,1208
7.681090e+05,-9.868551e+08,1.285785e+03,9.753997e+17,1.486122e+07,1.478100e+07,5.397711e-03,6.434694e+09,1.670481e+09,1.887355e+09,1.298278e-01,4.703470e+16,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.655241e+03,0,3360,1208
7.681090e+05,-9.223581e+06,1.300817e+01,9.983386e+13,1.486122e+07,1.481689e+07,2.982338e-03,1.964366e+09,1.670481e+09,1.598565e+09,4.305066e-02,5.171808e+15,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.845670e+03,0,3601,1208
7.681090e+05,8.151695e+07,1.051268e+02,6.520376e+15,1.486122e+07,1.513174e+07,1.820368e-02,7.318584e+10,1.670481e+09,1.634251e+09,2.168838e-02,1.312615e+15,1.550564e-01,1.000000e+00,5.449265e+00,7.139296e-01,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.740305e+03,0,3492,1208
7.681090e+05,-3.390448e+08,4.424019e+02,1.154728e+17,1.486122e+07,1.509668e+07,1.584414e-02,5.544291e+10,1.670481e+09,1.617975e+09,3.143125e-02,2.756806e+15,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.552827e+03,0,3252,1208
7.681090e+05,-1.336865e+09,1.741462e+03,1.789262e+18,1.486122e+07,1.489721e+07,2.421963e-03,1.295519e+09,1.670481e+09,1.624853e+09,2.731405e-02,2.081877e+15,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.556957e+03,0,3206,1208
7.681090e+05,-7.364911e+08,9.598367e+02,5.435511e+17,1.486122e+07,1.491433e+07,3.574034e-03,2.821149e+09,1.670481e+09,1.460663e+09,1.256030e-01,4.402332e+16,1.550564e-01,0.000000e+00,1.000000e+00,2.404249e-02,8.470000e+02,1.208000e+03,7.290280e+05,0.000000e+00,2.458134e+03,0,3166,1208
function,AVG(rel-err),AVG(l2-loss)
Triangles,8.646579e+02,7.140784e+17
2-stars,9.700984e-03,2.990410e+10
3-stars,5.451699e-02,1.258850e+16
Clst,1.889853e+00,1.620199e-01
