#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),#3st(true),#3st(est),#3st(rel-err),#3st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),sen_tri,sen_2st,sen_3st,eclip_sum,tclip_sum,#eclip,#tclip,max_deg
7.156930e+05,7.157646e+08,9.991000e+02,5.112949e+17,1.403650e+07,1.387273e+07,1.166801e-02,2.682325e+10,1.478763e+09,1.562916e+09,5.690801e-02,7.081805e+15,1.529639e-01,1.000000e+00,5.537488e+00,7.174701e-01,7.010000e+02,9.980000e+02,4.975030e+05,0.000000e+00,2.673390e+03,0,3333,998
7.156930e+05,-5.217284e+08,7.299836e+02,2.729479e+17,1.403650e+07,1.427454e+07,1.695860e-02,5.666280e+10,1.478763e+09,1.510937e+09,2.175745e-02,1.035173e+15,1.529639e-01,0.000000e+00,1.000000e+00,2.339797e-02,7.010000e+02,9.980000e+02,4.975030e+05,0.000000e+00,2.591898e+03,0,3248,998
7.156930e+05,-1.324710e+09,1.851948e+03,1.756754e+18,1.403650e+07,1.399077e+07,3.258350e-03,2.091767e+09,1.478763e+09,1.524015e+09,3.060123e-02,2.047740e+15,1.529639e-01,0.000000e+00,1.000000e+00,2.339797e-02,7.010000e+02,9.980000e+02,4.975030e+05,0.000000e+00,2.636143e+03,0,3351,998
7.156930e+05,-4.347181e+07,6.174086e+01,1.952535e+15,1.403650e+07,1.418548e+07,1.061318e-02,2.219265e+10,1.478763e+09,1.506709e+09,1.889803e-02,7.809623e+14,1.529639e-01,0.000000e+00,1.000000e+00,2.339797e-02,7.010000e+02,9.980000e+02,4.975030e+05,0.000000e+00,2.606013e+03,0,3277,998
7.156930e+05,-8.174802e+08,1.143222e+03,6.694446e+17,1.403650e+07,1.397023e+07,4.721376e-03,4.391927e+09,1.478763e+09,1.626763e+09,1.000834e-01,2.190390e+16,1.529639e-01,0.000000e+00,1.000000e+00,2.339797e-02,7.010000e+02,9.980000e+02,4.975030e+05,0.000000e+00,2.601224e+03,0,3282,998
7.156930e+05,-8.625147e+06,1.305146e+01,8.725129e+13,1.403650e+07,1.399989e+07,2.608650e-03,1.340756e+09,1.478763e+09,1.429687e+09,3.318747e-02,2.408493e+15,1.529639e-01,0.000000e+00,1.000000e+00,2.339797e-02,7.010000e+02,9.980000e+02,4.975030e+05,0.000000e+00,2.633448e+03,0,3274,998
7.156930e+05,6.678671e+07,9.231754e+01,4.365379e+15,1.403650e+07,1.426000e+07,1.592275e-02,4.995216e+10,1.478763e+09,1.454039e+09,1.671943e-02,6.112801e+14,1.529639e-01,1.000000e+00,5.537488e+00,7.174701e-01,7.010000e+02,9.980000e+02,4.975030e+05,0.000000e+00,2.733549e+03,0,3423,998
7.156930e+05,-2.815331e+08,3.943714e+02,7.966440e+16,1.403650e+07,1.423103e+07,1.385887e-02,3.784193e+10,1.478763e+09,1.442932e+09,2.423015e-02,1.283835e+15,1.529639e-01,0.000000e+00,1.000000e+00,2.339797e-02,7.010000e+02,9.980000e+02,4.975030e+05,0.000000e+00,2.470722e+03,0,3090,998
7.156930e+05,-1.107016e+09,1.547775e+03,1.227070e+18,1.403650e+07,1.406624e+07,2.118491e-03,8.842417e+08,1.478763e+09,1.447626e+09,2.105622e-02,9.695227e+14,1.529639e-01,0.000000e+00,1.000000e+00,2.339797e-02,7.010000e+02,9.980000e+02,4.975030e+05,0.000000e+00,2.524787e+03,0,3169,998
7.156930e+05,-6.102764e+08,8.537070e+02,3.733114e+17,1.403650e+07,1.408039e+07,3.126206e-03,1.925543e+09,1.478763e+09,1.335579e+09,9.682652e-02,2.050151e+16,1.529639e-01,0.000000e+00,1.000000e+00,2.339797e-02,7.010000e+02,9.980000e+02,4.975030e+05,0.000000e+00,2.576653e+03,0,3225,998
function,AVG(rel-err),AVG(l2-loss)
Triangles,7.687217e+02,4.896893e+17
2-stars,8.485449e-03,2.041070e+10
3-stars,4.202679e-02,5.862421e+15
Clst,1.907498e+00,1.622124e-01
