dataset,node_num,eps,eps_edge,eps_star,budget_mode,q,m,run,seed,attack_type,malicious_ratio,malicious_count,attack_strength,edge_count_before_attack,edge_count_after_attack,dmax_after_attack,added_edges,removed_edges,rr_forced_reports,selected_pair_count,clean_triangles,true_triangles_after_attack,estimate_triangle,raw_counted_three_times,rel_error_clean,signed_rel_clean,rel_error_attack_true,time_sec
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_increase,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,1127,49995,32950647,-1,41449052.1266734675,124347156.3800204098,0.2579131489,0.2579131489,nan,29.9683508610
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_increase,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,1537,49995,32950647,-1,42155210.8597848192,126465632.5793544650,0.2793439491,0.2793439491,nan,29.2816750580
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_increase,0.2000000000,2000,1.0000000000,879102,879102,3197,0,0,2007,49995,32950647,-1,42619393.2788140848,127858179.8364422470,0.2934311511,0.2934311511,nan,29.8014826610
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.0250000000,250,1.0000000000,879102,879102,3197,0,0,40,49995,32950647,-1,37744049.4162054434,113232148.2486163378,0.1454721789,0.1454721789,nan,29.8412413860
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.0500000000,500,1.0000000000,879102,879102,3197,0,0,128,49995,32950647,-1,37413859.8246615604,112241579.4739846736,0.1354514473,0.1354514473,nan,28.9918083390
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.0750000000,750,1.0000000000,879102,879102,3197,0,0,291,49995,32950647,-1,38005625.9054451436,114016877.7163354307,0.1534106115,0.1534106115,nan,29.9922424560
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.1000000000,1000,1.0000000000,879102,879102,3197,0,0,509,49995,32950647,-1,37336194.6800766811,112008584.0402300358,0.1330944330,0.1330944330,nan,30.9360449900
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.1250000000,1250,1.0000000000,879102,879102,3197,0,0,782,49995,32950647,-1,37305246.7223574519,111915740.1670723557,0.1321552115,0.1321552115,nan,29.8608676040
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,1127,49995,32950647,-1,36845754.6559128761,110537263.9677386284,0.1182103543,0.1182103543,nan,30.5913026300
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,1537,49995,32950647,-1,35740055.5045328364,107220166.5135985017,0.0846541345,0.0846541345,nan,29.4243511410
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.2000000000,2000,1.0000000000,879102,879102,3197,0,0,2007,49995,32950647,-1,34664895.2493398488,103994685.7480195463,0.0520247220,0.0520247220,nan,30.0526374430
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,clean,0.0000000000,0,0.0000000000,879102,879102,3197,0,0,0,49996,32950647,-1,30217435.4381124489,90652306.3143373430,0.0829486463,-0.0829486463,nan,30.1057149680
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.0250000000,250,1.0000000000,879102,879102,3197,0,0,31,49996,32950647,-1,30479761.0568376370,91439283.1705129147,0.0749874788,-0.0749874788,nan,29.6144427590
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.0500000000,500,1.0000000000,879102,879102,3197,0,0,132,49996,32950647,-1,29739701.2999487929,89219103.8998463750,0.0974471214,-0.0974471214,nan,30.6738211230
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.0750000000,750,1.0000000000,879102,879102,3197,0,0,299,49996,32950647,-1,30186358.7299254388,90559076.1897763163,0.0838917752,-0.0838917752,nan,29.7154523930
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1000000000,1000,1.0000000000,879102,879102,3197,0,0,495,49996,32950647,-1,30011019.2040657438,90033057.6121972352,0.0892130524,-0.0892130524,nan,29.9145429070
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1250000000,1250,1.0000000000,879102,879102,3197,0,0,787,49996,32950647,-1,31535431.4139606021,94606294.2418818027,0.0429495538,-0.0429495538,nan,30.5487962720
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,1127,49996,32950647,-1,32115741.6034694426,96347224.8104083240,0.0253380577,-0.0253380577,nan,29.6033401600
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,1515,49996,32950647,-1,31735252.1432939917,95205756.4298819751,0.0368853108,-0.0368853108,nan,29.3058516790
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.2000000000,2000,1.0000000000,879102,879102,3197,0,0,1972,49996,32950647,-1,33677189.3422415331,101031568.0267246068,0.0220494105,0.0220494105,nan,28.6778741220
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.0250000000,250,1.0000000000,879102,879102,3197,0,0,31,49996,32950647,-1,30450299.9530247711,91350899.8590743095,0.0758815767,-0.0758815767,nan,28.9220002910
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.0500000000,500,1.0000000000,879102,879102,3197,0,0,132,49996,32950647,-1,29290419.4668026082,87871258.4004078209,0.1110821142,-0.1110821142,nan,29.3302397430
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.0750000000,750,1.0000000000,879102,879102,3197,0,0,299,49996,32950647,-1,29354082.5472119786,88062247.6416359395,0.1091500404,-0.1091500404,nan,30.7635470030
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1000000000,1000,1.0000000000,879102,879102,3197,0,0,495,49996,32950647,-1,28685269.5324867480,86055808.5974602401,0.1294474572,-0.1294474572,nan,29.8579885190
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1250000000,1250,1.0000000000,879102,879102,3197,0,0,787,49996,32950647,-1,28920758.4505686462,86762275.3517059386,0.1223007411,-0.1223007411,nan,30.7723675090
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,1127,49996,32950647,-1,28123762.0368259698,84371286.1104779094,0.1464883213,-0.1464883213,nan,29.6639270590
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,1515,49996,32950647,-1,26940457.4977498688,80821372.4932496101,0.1823997417,-0.1823997417,nan,30.2128678360
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.2000000000,2000,1.0000000000,879102,879102,3197,0,0,1972,49996,32950647,-1,26989518.7767207436,80968556.3301622272,0.1809108095,-0.1809108095,nan,29.0770887770
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,clean,0.0000000000,0,0.0000000000,879102,879102,3197,0,0,0,49995,32950647,-1,29451492.9224278592,88354478.7672835737,0.1061937897,-0.1061937897,nan,29.0422353040
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.0250000000,250,1.0000000000,879102,879102,3197,0,0,37,49995,32950647,-1,29575944.2474571206,88727832.7423713654,0.1024168889,-0.1024168889,nan,29.9596733070
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.0500000000,500,1.0000000000,879102,879102,3197,0,0,133,49995,32950647,-1,29175624.8212582953,87526874.4637748897,0.1145659501,-0.1145659501,nan,30.1195841750
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.0750000000,750,1.0000000000,879102,879102,3197,0,0,284,49995,32950647,-1,31894009.2168840580,95682027.6506521702,0.0320672848,-0.0320672848,nan,30.2129191070
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1000000000,1000,1.0000000000,879102,879102,3197,0,0,496,49995,32950647,-1,31697442.5064279288,95092327.5192837864,0.0380327735,-0.0380327735,nan,30.9865527910
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1250000000,1250,1.0000000000,879102,879102,3197,0,0,785,49995,32950647,-1,32936495.6328958534,98809486.8986875564,0.0004294716,-0.0004294716,nan,29.9303577360
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,1158,49995,32950647,-1,33934949.0221004710,101804847.0663014203,0.0298720090,0.0298720090,nan,29.1978591020
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,1581,49995,32950647,-1,34793652.8439252600,104380958.5317757726,0.0559323113,0.0559323113,nan,29.7008354410
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.2000000000,2000,1.0000000000,879102,879102,3197,0,0,2052,49995,32950647,-1,34659361.2319955230,103978083.6959865689,0.0518567733,0.0518567733,nan,30.0923293610
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.0250000000,250,1.0000000000,879102,879102,3197,0,0,37,49995,32950647,-1,29524387.3157846034,88573161.9473538101,0.1039815602,-0.1039815602,nan,29.9687638910
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.0500000000,500,1.0000000000,879102,879102,3197,0,0,133,49995,32950647,-1,28829456.8514571004,86488370.5543712974,0.1250716002,-0.1250716002,nan,29.6117388040
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.0750000000,750,1.0000000000,879102,879102,3197,0,0,284,49995,32950647,-1,31105924.6898898631,93317774.0696695894,0.0559844033,-0.0559844033,nan,30.4920937400
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.1000000000,1000,1.0000000000,879102,879102,3197,0,0,496,49995,32950647,-1,30474806.6981939860,91424420.0945819616,0.0751378357,-0.0751378357,nan,30.0599082960
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.1250000000,1250,1.0000000000,879102,879102,3197,0,0,785,49995,32950647,-1,31014158.6091062762,93042475.8273188323,0.0587693586,-0.0587693586,nan,29.9704750830
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,1158,49995,32950647,-1,30782610.9141236953,92347832.7423710823,0.0657964648,-0.0657964648,nan,29.1698927760
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,1581,49995,32950647,-1,30249277.5807904936,90747832.7423714846,0.0819822876,-0.0819822876,nan,28.7009258300
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.2000000000,2000,1.0000000000,879102,879102,3197,0,0,2052,49995,32950647,-1,28892350.1606267430,86677050.4818802327,0.1231628878,-0.1231628878,nan,30.0228363460
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,clean,0.0000000000,0,0.0000000000,879102,879102,3197,0,0,0,49992,32950647,-1,28286933.4886853248,84860800.4660559744,0.1415363259,-0.1415363259,nan,29.4614843850
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.0250000000,250,1.0000000000,879102,879102,3197,0,0,27,49992,32950647,-1,28355257.0432350338,85065771.1297051013,0.1394628141,-0.1394628141,nan,31.1682896120
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.0500000000,500,1.0000000000,879102,879102,3197,0,0,137,49992,32950647,-1,28334758.3463695832,85004275.0391087532,0.1400849171,-0.1400849171,nan,30.1044554970
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.0750000000,750,1.0000000000,879102,879102,3197,0,0,302,49992,32950647,-1,28344658.3901591003,85033975.1704773009,0.1397844664,-0.1397844664,nan,29.4663413700
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.1000000000,1000,1.0000000000,879102,879102,3197,0,0,508,49992,32950647,-1,29706335.9197964855,89119007.7593894601,0.0984597079,-0.0984597079,nan,29.6274327220
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.1250000000,1250,1.0000000000,879102,879102,3197,0,0,785,49992,32950647,-1,28761834.0745684244,86285502.2237052768,0.1271238445,-0.1271238445,nan,29.2187667810
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,1143,49992,32950647,-1,30505428.1613988429,91516284.4841965288,0.0742085228,-0.0742085228,nan,29.3277943430
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,1516,49992,32950647,-1,32686308.2097264975,98058924.6291794926,0.0080222640,-0.0080222640,nan,29.0637721700
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.2000000000,2000,1.0000000000,879102,879102,3197,0,0,1992,49992,32950647,-1,34543575.6978436336,103630727.0935309082,0.0483428656,0.0483428656,nan,29.8460411460
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.0250000000,250,1.0000000000,879102,879102,3197,0,0,27,49992,32950647,-1,28281604.2837028652,84844812.8511085957,0.1416980588,-0.1416980588,nan,30.1707207740
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.0500000000,500,1.0000000000,879102,879102,3197,0,0,137,49992,32950647,-1,27819189.0296444409,83457567.0889333189,0.1557316301,-0.1557316301,nan,30.2366242490
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.0750000000,750,1.0000000000,879102,879102,3197,0,0,302,49992,32950647,-1,27438729.4479134679,82316188.3437404037,0.1672779764,-0.1672779764,nan,30.2783145860
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.1000000000,1000,1.0000000000,879102,879102,3197,0,0,508,49992,32950647,-1,28159627.9696209580,84478883.9088628739,0.1453998469,-0.1453998469,nan,30.2323079620
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.1250000000,1250,1.0000000000,879102,879102,3197,0,0,785,49992,32950647,-1,26751113.7393402569,80253341.2180207670,0.1881460252,-0.1881460252,nan,30.5322254440
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,1143,49992,32950647,-1,26977460.9798080921,80932382.9394242764,0.1812767446,-0.1812767446,nan,28.2770830280
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,1516,49992,32950647,-1,28134567.6706385911,84403703.0119157732,0.1461603874,-0.1461603874,nan,29.1738274690
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.2000000000,2000,1.0000000000,879102,879102,3197,0,0,1992,49992,32950647,-1,28076863.4109192677,84230590.2327578068,0.1479116203,-0.1479116203,nan,30.8084903010
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,clean,0.0000000000,0,0.0000000000,879102,879102,3197,0,0,0,49993,32950647,-1,35242628.8243111074,105727886.4729333222,0.0695580219,0.0695580219,nan,29.7543969920
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.0250000000,250,1.0000000000,879102,879102,3197,0,0,33,49993,32950647,-1,36168946.1863345057,108506838.5590035170,0.0976702881,0.0976702881,nan,29.8668477750
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.0500000000,500,1.0000000000,879102,879102,3197,0,0,126,49993,32950647,-1,36528187.8201591447,109584563.4604774266,0.1085727033,0.1085727033,nan,29.8249536100
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.0750000000,750,1.0000000000,879102,879102,3197,0,0,289,49993,32950647,-1,36769146.0987555981,110307438.2962667942,0.1158854058,0.1158854058,nan,29.7146076860
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.1000000000,1000,1.0000000000,879102,879102,3197,0,0,517,49993,32950647,-1,37152839.0576095134,111458517.1728285402,0.1275298800,0.1275298800,nan,30.1583874100
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.1250000000,1250,1.0000000000,879102,879102,3197,0,0,792,49993,32950647,-1,37323058.5275977626,111969175.5827932954,0.1326957716,0.1326957716,nan,29.2208008120
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,1146,49993,32950647,-1,36938836.9934339449,110816510.9803018272,0.1210352560,0.1210352560,nan,28.7182880310
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,1521,49993,32950647,-1,38491722.1501007602,115475166.4503022879,0.1681628634,0.1681628634,nan,29.8627232120
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.2000000000,2000,1.0000000000,879102,879102,3197,0,0,1982,49993,32950647,-1,39234118.9307793006,117702356.7923378944,0.1906934310,0.1906934310,nan,29.4578060600
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.0250000000,250,1.0000000000,879102,879102,3197,0,0,33,49993,32950647,-1,36095293.4268023297,108285880.2804069966,0.0954350434,0.0954350434,nan,30.0039717020
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.0500000000,500,1.0000000000,879102,879102,3197,0,0,126,49993,32950647,-1,36174654.5744047165,108523963.7232141495,0.0978435287,0.0978435287,nan,30.6583108250
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.0750000000,750,1.0000000000,879102,879102,3197,0,0,289,49993,32950647,-1,35981061.5717613846,107943184.7152841538,0.0919682874,0.0919682874,nan,29.7313460650
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.1000000000,1000,1.0000000000,879102,879102,3197,0,0,517,49993,32950647,-1,36033317.1127205342,108099951.3381616026,0.0935541603,0.0935541603,nan,29.4413329270
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.1250000000,1250,1.0000000000,879102,879102,3197,0,0,792,49993,32950647,-1,35349164.5721355751,106047493.7164067328,0.0727912132,0.0727912132,nan,28.9703303570
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,1146,49993,32950647,-1,33425600.3637494855,100276801.0912484527,0.0144140831,0.0144140831,nan,30.2063782580
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,1521,49993,32950647,-1,33836867.7476676702,101510603.2430030107,0.0268953975,0.0268953975,nan,30.5357713700
Gplus,10000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.2000000000,2000,1.0000000000,879102,879102,3197,0,0,1982,49993,32950647,-1,32465430.3297729529,97396290.9893188626,0.0147255582,-0.0147255582,nan,30.2333974490
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,clean,0.0000000000,0,0.0000000000,29046,29046,123,0,0,0,99996,54097,-1,253443.7871764562,760331.3615293687,3.6849878399,3.6849878399,nan,135.4499420360
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_increase,0.0250000000,500,1.0000000000,29046,29046,123,0,0,63,99996,54097,-1,1542600.5914044396,4627801.7742133187,27.5154554117,27.5154554117,nan,131.7490708860
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_increase,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,241,99996,54097,-1,-18976.3315146815,-56928.9945440446,1.3507834356,-1.3507834356,nan,139.1051390680
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_increase,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,571,99996,54097,-1,-19972.3865392315,-59917.1596176946,1.3691958249,-1.3691958249,nan,128.5970838120
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_increase,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,983,99996,54097,-1,-2571480.2758063944,-7714440.8274191832,48.5346188477,-48.5346188477,nan,138.3688912790
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_increase,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1550,99996,54097,-1,-3347441.8140049628,-10042325.4420148879,62.8785110820,-62.8785110820,nan,133.8331476750
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_increase,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2242,99996,54097,-1,4192448.7173701585,12577346.1521104760,76.4987285315,76.4987285315,nan,135.7603620160
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_increase,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3040,99996,54097,-1,-847745.5620735399,-2543236.6862206198,16.6708424141,-16.6708424141,nan,134.0310809740
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_increase,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,3997,99996,54097,-1,1082738.6587083365,3248215.9761250098,19.0147634565,19.0147634565,nan,138.1518349350
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.0250000000,500,1.0000000000,29046,29046,123,0,0,63,99996,54097,-1,1651480.2758064053,4954440.8274192158,29.5281305027,29.5281305027,nan,141.3536626240
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,241,99996,54097,-1,89903.3528872771,269710.0586618314,0.6618916555,0.6618916555,nan,132.5656513310
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,571,99996,54097,-1,-509930.9663480531,-1529792.8990441593,10.4262337347,-10.4262337347,nan,134.6777702520
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,983,99996,54097,-1,-1428243.5895857878,-4284730.7687573638,27.4015303914,-27.4015303914,nan,131.9014190900
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1550,99996,54097,-1,-2911923.0763971061,-8735769.2291913182,54.8278107177,-54.8278107177,nan,130.4000219880
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2242,99996,54097,-1,2722572.9779436686,8167718.9338310054,49.3276148020,49.3276148020,nan,134.7138080510
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3040,99996,54097,-1,-1392143.9840833435,-4176431.9522500308,26.7342178694,-26.7342178694,nan,128.5841715120
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,3997,99996,54097,-1,-1258174.5559338552,-3774523.6678015655,24.2577510016,-24.2577510016,nan,133.5997375120
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,clean,0.0000000000,0,0.0000000000,29046,29046,123,0,0,0,99996,54097,-1,-2384813.6091397419,-7154440.8274192251,45.0840270096,-45.0840270096,nan,131.1734210010
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.0250000000,500,1.0000000000,29046,29046,123,0,0,65,99996,54097,-1,3564149.9008627869,10692449.7025883608,64.8844279879,64.8844279879,nan,141.5238556150
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,264,99996,54097,-1,1778810.6507500138,5336431.9522500411,31.8818723913,31.8818723913,nan,127.9698362550
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,579,99996,54097,-1,7009931.9515662836,21029795.8546988517,128.5807891670,128.5807891670,nan,134.9115354580
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,1009,99996,54097,-1,4704592.7014535042,14113778.1043605134,85.9658705927,85.9658705927,nan,131.2225754930
