edge_file,n_header,n_used,attack_type,malicious_ratio,poison_prob,malicious_nodes,added_edges,removed_edges,clean_m_used,poisoned_m_used,clean_exact_triangles,poisoned_exact_triangles,load_seconds,clean_exact_seconds,poisoned_exact_seconds,epsilon,psi,workers,runs,run,noise,seed,split_factor,bias_factor,dmax_slack_multiplier,estimate,abs_error_vs_clean,relative_error_vs_clean,abs_error_vs_poisoned,relative_error_vs_poisoned,max_noisy_out_degree_before_slack,dmax_slack,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/Gplus/edges.csv,107614,10000,original_increase,0.08,1,800,314304,0,879102,1193406,32950647,119988944,35.20529689,2.39964550,3.82866455,0.50000000,0.50000000,4,5,0,1,15722096187311718082,0.80000000,8,12.00000000,114518398.12757447,81567751.12757447,2.47545219,5470545.87242553,0.04559208,902.00000000,221.04816893,1123.04816893,170,70,70,5.75000000,0.49343737,2.06762645,0.00961462,2.17129855,4.74198119
../data/Gplus/edges.csv,107614,10000,original_increase,0.08000000,1.00000000,800,314304,0,879102,1193406,32950647,119988944,35.20529689,2.39964550,3.82866455,0.50000000,0.50000000,4,5,1,1,4460723817787692818,0.80000000,8,12.00000000,116398555.86865065,83447908.86865065,2.53251200,3590388.13134935,0.02992266,896.00000000,221.04816893,1117.04816893,170,70,70,5.75000000,0.50514061,2.07845440,0.00924089,2.35637484,4.94921536
../data/Gplus/edges.csv,107614,10000,original_increase,0.08000000,1.00000000,800,314304,0,879102,1193406,32950647,119988944,35.20529689,2.39964550,3.82866455,0.50000000,0.50000000,4,5,2,1,16085610682330738317,0.80000000,8,12.00000000,123424713.22693452,90474066.22693452,2.74574476,3435769.22693452,0.02863405,897.00000000,221.04816893,1118.04816893,170,70,70,5.75000000,0.44650922,2.76721078,0.00920063,3.41858127,6.64150637
../data/Gplus/edges.csv,107614,10000,original_increase,0.08000000,1.00000000,800,314304,0,879102,1193406,32950647,119988944,35.20529689,2.39964550,3.82866455,0.50000000,0.50000000,4,5,3,1,8150873202967846913,0.80000000,8,12.00000000,118172561.76160227,85221914.76160227,2.58635027,1816382.23839773,0.01513791,888.00000000,221.04816893,1109.04816893,170,70,70,5.75000000,0.71205025,2.83272010,0.01805571,2.95129001,6.51412009
../data/Gplus/edges.csv,107614,10000,original_increase,0.08000000,1.00000000,800,314304,0,879102,1193406,32950647,119988944,35.20529689,2.39964550,3.82866455,0.50000000,0.50000000,4,5,4,1,1705041044603258258,0.80000000,8,12.00000000,119560537.35458012,86609890.35458012,2.62847313,428406.64541988,0.00357038,895.00000000,221.04816893,1116.04816893,170,70,70,5.75000000,0.53824970,1.75535621,0.04193677,3.16700588,5.50255240
../data/Gplus/edges.csv,107614,10000,original_increase,0.08000000,1.00000000,800,314304,0,879102,1193406,32950647,119988944,35.20529689,2.39964550,3.82866455,1.00000000,0.50000000,4,5,0,1,13886243051147984436,0.80000000,8,12.00000000,118507070.45299026,85556423.45299026,2.59650208,1481873.54700974,0.01235008,896.00000000,110.52408446,1006.52408446,170,70,70,5.75000000,0.61852789,1.85833066,0.04587782,2.92439037,5.44713117
../data/Gplus/edges.csv,107614,10000,original_increase,0.08000000,1.00000000,800,314304,0,879102,1193406,32950647,119988944,35.20529689,2.39964550,3.82866455,1.00000000,0.50000000,4,5,1,1,1430029224877764749,0.80000000,8,12.00000000,122319315.86123538,89368668.86123538,2.71219770,2330371.86123538,0.01942155,897.00000000,110.52408446,1007.52408446,170,70,70,5.75000000,0.82174806,2.82426969,0.00874151,2.64126381,6.29602818
../data/Gplus/edges.csv,107614,10000,original_increase,0.08000000,1.00000000,800,314304,0,879102,1193406,32950647,119988944,35.20529689,2.39964550,3.82866455,1.00000000,0.50000000,4,5,2,1,9597252697081238370,0.80000000,8,12.00000000,121042124.88131940,88091477.88131940,2.67343697,1053180.88131940,0.00877732,903.00000000,110.52408446,1013.52408446,170,70,70,5.75000000,1.10208318,2.81623474,0.01085831,2.46810964,6.39729109
../data/Gplus/edges.csv,107614,10000,original_increase,0.08000000,1.00000000,800,314304,0,879102,1193406,32950647,119988944,35.20529689,2.39964550,3.82866455,1.00000000,0.50000000,4,5,3,1,2104722730755119818,0.80000000,8,12.00000000,121303243.50574930,88352596.50574930,2.68136151,1314299.50574930,0.01095351,897.00000000,110.52408446,1007.52408446,170,70,70,5.75000000,1.51627543,2.22293235,0.03564600,3.35562000,7.13047821
../data/Gplus/edges.csv,107614,10000,original_increase,0.08000000,1.00000000,800,314304,0,879102,1193406,32950647,119988944,35.20529689,2.39964550,3.82866455,1.00000000,0.50000000,4,5,4,1,13870269351386666240,0.80000000,8,12.00000000,119754518.13112454,86803871.13112454,2.63436014,234425.86887546,0.00195373,897.00000000,110.52408446,1007.52408446,170,70,70,5.75000000,0.59374423,2.55425825,0.02021054,2.73945437,5.90767176
