edge_file,n_header,n_used,attack_type,malicious_ratio,poison_prob,malicious_nodes,added_edges,removed_edges,clean_m_used,poisoned_m_used,clean_exact_triangles,poisoned_exact_triangles,load_seconds,clean_exact_seconds,poisoned_exact_seconds,epsilon,psi,workers,runs,run,noise,seed,split_factor,bias_factor,dmax_slack_multiplier,estimate,abs_error_vs_clean,relative_error_vs_clean,abs_error_vs_poisoned,relative_error_vs_poisoned,max_noisy_out_degree_before_slack,dmax_slack,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/Gplus/edges.csv,107614,10000,original_increase,0.15,1,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,0.50000000,0.50000000,4,5,0,1,15722096187311718082,0.80000000,8,12.00000000,587049112.60939944,554098465.60939944,16.81601170,14103097.39060056,0.02346011,1572.00000000,221.04816893,1793.04816893,170,70,70,5.75000000,0.75923720,2.13465181,0.01231251,8.82795690,11.73416307
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,0.50000000,0.50000000,4,5,1,1,4460723817787692818,0.80000000,8,12.00000000,592718072.96976650,559767425.96976650,16.98805568,8434137.03023350,0.01402995,1558.00000000,221.04816893,1779.04816893,170,70,70,5.75000000,0.75070406,2.80027145,0.01235344,11.06935257,14.63268458
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,0.50000000,0.50000000,4,5,2,1,16085610682330738317,0.80000000,8,12.00000000,608159373.93526852,575208726.93526852,17.45667473,7007163.93526852,0.01165622,1562.00000000,221.04816893,1783.04816893,170,70,70,5.75000000,1.16731740,3.99535891,0.04401838,11.97228025,17.17897947
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,0.50000000,0.50000000,4,5,3,1,8150873202967846913,0.80000000,8,12.00000000,593617271.14195418,560666624.14195418,17.01534492,7534938.85804582,0.01253416,1564.00000000,221.04816893,1785.04816893,170,70,70,5.75000000,0.63839904,2.89294414,0.01438814,11.34607223,14.89180760
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,0.50000000,0.50000000,4,5,4,1,1705041044603258258,0.80000000,8,12.00000000,605528433.66574574,572577786.66574574,17.37682986,4376223.66574574,0.00727973,1568.00000000,221.04816893,1789.04816893,170,70,70,5.75000000,1.65100845,2.49032295,0.00790486,11.10238051,15.25162079
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,1.00000000,0.50000000,4,5,0,1,13886243051147984436,0.80000000,8,12.00000000,594991180.97758961,562040533.97758961,17.05704091,6161029.02241039,0.01024870,1560.00000000,110.52408446,1670.52408446,170,70,70,5.75000000,1.57106366,2.52332364,0.00774852,10.68083415,14.78297294
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,1.00000000,0.50000000,4,5,1,1,1430029224877764749,0.80000000,8,12.00000000,603975298.30830216,571024651.30830216,17.32969466,2823088.30830216,0.00469613,1571.00000000,110.52408446,1681.52408446,170,70,70,5.75000000,0.58276035,1.72175674,0.00799980,6.94933310,9.26185403
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,1.00000000,0.50000000,4,5,2,1,9597252697081238370,0.80000000,8,12.00000000,602591992.14193070,569641345.14193070,17.28771351,1439782.14193070,0.00239504,1564.00000000,110.52408446,1674.52408446,170,70,70,5.75000000,0.59945966,2.09972748,0.01042784,7.15177266,9.86139214
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,1.00000000,0.50000000,4,5,3,1,2104722730755119818,0.80000000,8,12.00000000,601752440.42280316,568801793.42280316,17.26223444,600230.42280316,0.00099847,1562.00000000,110.52408446,1672.52408446,170,70,70,5.75000000,0.55501073,1.95443437,0.00711612,7.47332668,9.98989152
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,1.00000000,0.50000000,4,5,4,1,13870269351386666240,0.80000000,8,12.00000000,604284590.66000688,571333943.66000688,17.33908119,3132380.66000688,0.00521063,1559.00000000,110.52408446,1669.52408446,170,70,70,5.75000000,0.81165609,2.12663326,0.01348004,8.81528730,11.76706041
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,2.00000000,0.50000000,4,5,0,1,1036216480254956941,0.80000000,8,12.00000000,600982274.42088223,568031627.42088223,17.23886112,169935.57911777,0.00028268,1563.00000000,55.26204223,1618.26204223,170,70,70,5.75000000,0.82733931,2.26267846,0.01218069,7.82593729,10.92813867
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,2.00000000,0.50000000,4,5,1,1,16609961057015629809,0.80000000,8,12.00000000,601029717.17514777,568079070.17514777,17.24030093,122492.82485223,0.00020376,1561.00000000,55.26204223,1616.26204223,170,70,70,5.75000000,0.82087228,2.23905491,0.01277356,7.79003043,10.86273506
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,2.00000000,0.50000000,4,5,2,1,709555291734929116,0.80000000,8,12.00000000,599614180.44544148,566663533.44544148,17.19734163,1538029.55455852,0.00255847,1560.00000000,55.26204223,1615.26204223,170,70,70,5.75000000,0.83331968,2.26232174,0.01239473,7.80361063,10.91165032
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,2.00000000,0.50000000,4,5,3,1,10297942470535431311,0.80000000,8,12.00000000,601279865.08802485,568329218.08802485,17.24789253,127655.08802485,0.00021235,1561.00000000,55.26204223,1616.26204223,170,70,70,5.75000000,0.84234260,2.35888017,0.01177120,7.87259462,11.08559201
../data/Gplus/edges.csv,107614,10000,original_increase,0.15000000,1.00000000,1500,1104857,0,879102,1983959,32950647,601152210,34.31882690,2.39087610,9.18127203,2.00000000,0.50000000,4,5,4,1,16753912090043931840,0.80000000,8,12.00000000,600394559.99781489,567443912.99781489,17.22102492,757650.00218511,0.00126033,1559.00000000,55.26204223,1614.26204223,170,70,70,5.75000000,0.82540494,2.20662025,0.01192849,7.37629318,10.42025004
