edge_file,n_header,n_used,attack_type,malicious_ratio,poison_prob,malicious_nodes,added_edges,removed_edges,clean_m_used,poisoned_m_used,clean_exact_triangles,poisoned_exact_triangles,load_seconds,clean_exact_seconds,poisoned_exact_seconds,epsilon,psi,workers,runs,run,noise,seed,split_factor,bias_factor,dmax_slack_multiplier,estimate,abs_error_vs_clean,relative_error_vs_clean,abs_error_vs_poisoned,relative_error_vs_poisoned,max_noisy_out_degree_before_slack,dmax_slack,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/Gplus/edges.csv,107614,10000,original_decrease,0.2,1,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,0.50000000,0.50000000,4,5,0,1,15722096187311718082,0.80000000,8,12.00000000,28061840.98941843,4888806.01058157,0.14836753,1477740.01058157,0.05002576,421.00000000,221.04816893,642.04816893,170,70,70,5.75000000,0.36997438,2.06013457,0.00771061,1.01022572,3.44805035
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,0.50000000,0.50000000,4,5,1,1,4460723817787692818,0.80000000,8,12.00000000,27507266.95097150,5443380.04902850,0.16519797,2032314.04902850,0.06879969,435.00000000,221.04816893,656.04816893,170,70,70,5.75000000,0.38114803,2.04577611,0.00704064,1.00221886,3.43618827
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,0.50000000,0.50000000,4,5,2,1,16085610682330738317,0.80000000,8,12.00000000,29656630.73361586,3294016.26638414,0.09996818,117049.73361586,0.00396247,422.00000000,221.04816893,643.04816893,170,70,70,5.75000000,0.39241000,1.92236530,0.00742080,0.94803331,3.27023340
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,0.50000000,0.50000000,4,5,3,1,8150873202967846913,0.80000000,8,12.00000000,29502454.10048049,3448192.89951951,0.10464720,37126.89951951,0.00125685,443.00000000,221.04816893,664.04816893,170,70,70,5.75000000,0.41139788,2.12627968,0.00729662,1.12112426,3.66610279
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,0.50000000,0.50000000,4,5,4,1,1705041044603258258,0.80000000,8,12.00000000,28991577.46878564,3959069.53121436,0.12015150,548003.53121436,0.01855150,418.00000000,221.04816893,639.04816893,170,70,70,5.75000000,0.98369936,2.55718159,0.00739369,2.02628585,5.57456498
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,1.00000000,0.50000000,4,5,0,1,13886243051147984436,0.80000000,8,12.00000000,28398249.38362031,4552397.61637969,0.13815806,1141331.61637969,0.03863737,413.00000000,110.52408446,523.52408446,170,70,70,5.75000000,2.42577809,3.94496047,0.03451005,1.97526779,8.38052152
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,1.00000000,0.50000000,4,5,1,1,1430029224877764749,0.80000000,8,12.00000000,31029238.21227935,1921408.78772065,0.05831172,1489657.21227935,0.05042919,422.00000000,110.52408446,532.52408446,170,70,70,5.75000000,2.17206971,2.41405087,0.01395377,1.45768021,6.05775840
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,1.00000000,0.50000000,4,5,2,1,9597252697081238370,0.80000000,8,12.00000000,29968841.02171503,2981805.97828497,0.09049309,429260.02171503,0.01453169,428.00000000,110.52408446,538.52408446,170,70,70,5.75000000,1.65432550,2.17891326,0.00782108,1.45780679,5.29887164
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,1.00000000,0.50000000,4,5,3,1,2104722730755119818,0.80000000,8,12.00000000,31122956.82781122,1827690.17218878,0.05546750,1583375.82781122,0.05360184,417.00000000,110.52408446,527.52408446,170,70,70,5.75000000,0.99932590,2.83139429,0.04016476,2.18291962,6.05380819
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,1.00000000,0.50000000,4,5,4,1,13870269351386666240,0.80000000,8,12.00000000,29323954.56543894,3626692.43456106,0.11006438,215626.43456106,0.00729958,409.00000000,110.52408446,519.52408446,170,70,70,5.75000000,2.62008232,3.85278199,0.03801432,1.66199104,8.17287464
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,2.00000000,0.50000000,4,5,0,1,1036216480254956941,0.80000000,8,12.00000000,29008341.95384861,3942305.04615139,0.11964272,531239.04615139,0.01798397,411.00000000,55.26204223,466.26204223,170,70,70,5.75000000,1.74651967,2.96838230,0.02899275,1.26907197,6.01297022
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,2.00000000,0.50000000,4,5,1,1,16609961057015629809,0.80000000,8,12.00000000,28844253.87229095,4106393.12770905,0.12462253,695327.12770905,0.02353883,420.00000000,55.26204223,475.26204223,170,70,70,5.75000000,0.77559156,2.37513262,0.01106388,1.57965331,4.74144547
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,2.00000000,0.50000000,4,5,2,1,709555291734929116,0.80000000,8,12.00000000,30221353.54847133,2729293.45152867,0.08282974,681772.54847133,0.02307997,430.00000000,55.26204223,485.26204223,170,70,70,5.75000000,0.87507169,3.85203265,0.03505371,2.12246960,6.88463225
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,2.00000000,0.50000000,4,5,3,1,10297942470535431311,0.80000000,8,12.00000000,29569922.34278832,3380724.65721168,0.10259964,30341.34278832,0.00102714,416.00000000,55.26204223,471.26204223,170,70,70,5.75000000,2.75978533,3.73257719,0.01597448,1.35893394,7.86727487
../data/Gplus/edges.csv,107614,10000,original_decrease,0.20000000,1.00000000,2000,0,34920,879102,844182,32950647,29539581,31.71288625,2.49546371,2.23632553,2.00000000,0.50000000,4,5,4,1,16753912090043931840,0.80000000,8,12.00000000,29196098.04054538,3754548.95945462,0.11394462,343482.95945462,0.01162789,427.00000000,55.26204223,482.26204223,170,70,70,5.75000000,1.69394009,2.85724872,0.01653148,1.22146608,5.78919074
