edge_file,n_header,n_used,attack_type,malicious_ratio,poison_prob,malicious_nodes,added_edges,removed_edges,clean_m_used,poisoned_m_used,clean_exact_triangles,poisoned_exact_triangles,load_seconds,clean_exact_seconds,poisoned_exact_seconds,epsilon,psi,workers,runs,run,noise,seed,split_factor,bias_factor,dmax_slack_multiplier,estimate,abs_error_vs_clean,relative_error_vs_clean,abs_error_vs_poisoned,relative_error_vs_poisoned,max_noisy_out_degree_before_slack,dmax_slack,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/Gplus/edges.csv,107614,10000,original_increase,0.18,1,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,0.50000000,0.50000000,4,5,0,1,15722096187311718082,0.80000000,8,12.00000000,984950349.23989964,951999702.23989964,28.89168465,27907996.76010036,0.02755370,1834.00000000,221.04816893,2055.04816893,170,70,70,5.75000000,1.19636198,2.44254813,0.03297543,16.55593136,20.22782095
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,0.50000000,0.50000000,4,5,1,1,4460723817787692818,0.80000000,8,12.00000000,995124141.38438153,962173494.38438153,29.20044315,17734204.61561847,0.01750907,1827.00000000,221.04816893,2048.04816893,170,70,70,5.75000000,1.25128110,2.49332326,0.03188970,15.07910649,18.85560469
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,0.50000000,0.50000000,4,5,2,1,16085610682330738317,0.80000000,8,12.00000000,1025655011.79380524,992704364.79380524,30.12700676,12796665.79380524,0.01263421,1835.00000000,221.04816893,2056.04816893,170,70,70,5.75000000,0.87095912,2.92466123,0.03813261,17.04941725,20.88317470
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,0.50000000,0.50000000,4,5,3,1,8150873202967846913,0.80000000,8,12.00000000,1007128228.81077349,974177581.81077349,29.56474821,5730117.18922651,0.00565737,1842.00000000,221.04816893,2063.04816893,170,70,70,5.75000000,1.81814789,2.55174590,0.01671720,10.80344852,15.19006363
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,0.50000000,0.50000000,4,5,4,1,1705041044603258258,0.80000000,8,12.00000000,1015069697.12615979,982119050.12615979,29.80575920,2211351.12615979,0.00218328,1840.00000000,221.04816893,2061.04816893,170,70,70,5.75000000,0.62747255,1.63371676,0.01220813,10.12458959,12.39799183
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,1.00000000,0.50000000,4,5,0,1,13886243051147984436,0.80000000,8,12.00000000,1006147057.03069448,973196410.03069448,29.53497120,6711288.96930552,0.00662609,1835.00000000,110.52408446,1945.52408446,170,70,70,5.75000000,0.62604137,1.71413087,0.00973656,9.68455023,12.03446312
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,1.00000000,0.50000000,4,5,1,1,1430029224877764749,0.80000000,8,12.00000000,1016900820.08803344,983950173.08803344,29.86133089,4042474.08803344,0.00399115,1824.00000000,110.52408446,1934.52408446,170,70,70,5.75000000,0.64368619,1.72145455,0.00892250,9.83672419,12.21079256
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,1.00000000,0.50000000,4,5,2,1,9597252697081238370,0.80000000,8,12.00000000,1014247985.29290617,981297338.29290617,29.78082155,1389639.29290617,0.00137200,1836.00000000,110.52408446,1946.52408446,170,70,70,5.75000000,0.64983326,1.74047123,0.00874487,10.08728204,12.48633591
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,1.00000000,0.50000000,4,5,3,1,2104722730755119818,0.80000000,8,12.00000000,1012583641.43885398,979632994.43885398,29.73031135,274704.56114602,0.00027122,1831.00000000,110.52408446,1941.52408446,170,70,70,5.75000000,0.67638740,1.68976228,0.00884172,9.86951941,12.24455729
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,1.00000000,0.50000000,4,5,4,1,13870269351386666240,0.80000000,8,12.00000000,1015462199.37138772,982511552.37138772,29.81767103,2603853.37138772,0.00257080,1842.00000000,110.52408446,1952.52408446,170,70,70,5.75000000,0.64914442,1.59450907,0.00712651,9.92459389,12.17537813
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,2.00000000,0.50000000,4,5,0,1,1036216480254956941,0.80000000,8,12.00000000,1013844776.92840433,980894129.92840433,29.76858481,986430.92840433,0.00097391,1829.00000000,55.26204223,1884.26204223,170,70,70,5.75000000,0.68729185,1.74205144,0.00817189,8.92030309,11.35782068
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,2.00000000,0.50000000,4,5,1,1,16609961057015629809,0.80000000,8,12.00000000,1013129817.08936155,980179170.08936155,29.74688692,271471.08936155,0.00026802,1825.00000000,55.26204223,1880.26204223,170,70,70,5.75000000,0.68095336,1.81595730,0.00864034,8.92891276,11.43446856
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,2.00000000,0.50000000,4,5,2,1,709555291734929116,0.80000000,8,12.00000000,1009919102.53229868,976968455.53229868,29.64944681,2939243.46770132,0.00290193,1828.00000000,55.26204223,1883.26204223,170,70,70,5.75000000,0.68149625,1.76603453,0.01009263,8.98855065,11.44617838
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,2.00000000,0.50000000,4,5,3,1,10297942470535431311,0.80000000,8,12.00000000,1012653044.69375622,979702397.69375622,29.73241763,205301.30624378,0.00020269,1828.00000000,55.26204223,1883.26204223,170,70,70,5.75000000,0.68426559,1.74186805,0.00947532,9.09376291,11.52937666
../data/Gplus/edges.csv,107614,10000,original_increase,0.18000000,1.00000000,1800,1590656,0,879102,2469758,32950647,1012858346,35.46291332,2.42787809,17.06392093,2.00000000,0.50000000,4,5,4,1,16753912090043931840,0.80000000,8,12.00000000,1011497436.09192157,978546789.09192157,29.69734673,1360909.90807843,0.00134363,1827.00000000,55.26204223,1882.26204223,170,70,70,5.75000000,0.65025089,1.89654097,0.00828029,9.21574794,11.77082411
