#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),EpsL,max_deg
4.495545e+09,4.581289e+09,1.907317e-02,7.352081e+15,1.350817e+10,1.350866e+10,3.646551e-05,2.426373e+11,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.226539e+09,5.983830e-02,7.236409e+16,1.350817e+10,1.350834e+10,1.266899e-05,2.928716e+10,9.984058e-01,9.386510e-01,5.985021e-02,3.570635e-03,4.180487,3122
4.495545e+09,4.595507e+09,2.223575e-02,9.992360e+15,1.350817e+10,1.350816e+10,7.789120e-07,1.107057e+08,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.261473e+09,5.206762e-02,5.478985e+16,1.350817e+10,1.350832e+10,1.135142e-05,2.351222e+10,9.984058e-01,9.464104e-01,5.207838e-02,2.703517e-03,4.180487,3122
4.495545e+09,4.569234e+09,1.639148e-02,5.430017e+15,1.350817e+10,1.350832e+10,1.122719e-05,2.300040e+10,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.996239e+09,1.113756e-01,2.506945e+17,1.350817e+10,1.350806e+10,8.348264e-06,1.271702e+10,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.309540e+09,4.137533e-02,3.459772e+16,1.350817e+10,1.350814e+10,1.873858e-06,6.407171e+08,9.984058e-01,9.570982e-01,4.137353e-02,1.706315e-03,4.180487,3122
4.495545e+09,4.387765e+09,2.397484e-02,1.161652e+16,1.350817e+10,1.350808e+10,6.579498e-06,7.899118e+09,9.984058e-01,9.744756e-01,2.396842e-02,5.726548e-04,4.180487,3122
4.495545e+09,4.324236e+09,3.810647e-02,2.934690e+16,1.350817e+10,1.350828e+10,8.358408e-06,1.274795e+10,9.984058e-01,9.603520e-01,3.811451e-02,1.448088e-03,4.180487,3122
4.495545e+09,4.450242e+09,1.007725e-02,2.052336e+15,1.350817e+10,1.350824e+10,5.505458e-06,5.530697e+09,9.984058e-01,9.883391e-01,1.008270e-02,1.013369e-04,4.180487,3122
4.495545e+09,4.801928e+09,6.815250e-02,9.387032e+16,1.350817e+10,1.350846e+10,2.178746e-05,8.661758e+10,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.106373e+09,8.656843e-02,1.514550e+17,1.350817e+10,1.350823e+10,4.094853e-06,3.059635e+09,9.984058e-01,9.119716e-01,8.657217e-02,7.470862e-03,4.180487,3122
4.495545e+09,4.330474e+09,3.671873e-02,2.724833e+16,1.350817e+10,1.350811e+10,4.479783e-06,3.661904e+09,9.984058e-01,9.617499e-01,3.671441e-02,1.343654e-03,4.180487,3122
4.495545e+09,4.242133e+09,5.636954e-02,6.421754e+16,1.350817e+10,1.350855e+10,2.849683e-05,1.481788e+11,9.984058e-01,9.420992e-01,5.639643e-02,3.170424e-03,4.180487,3122
4.495545e+09,4.705288e+09,4.665577e-02,4.399216e+16,1.350817e+10,1.350801e+10,1.183270e-05,2.554821e+10,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.555901e+09,1.342574e-02,3.642851e+15,1.350817e+10,1.350814e+10,1.934875e-06,6.831232e+08,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.480008e+09,3.456036e-03,2.413910e+14,1.350817e+10,1.350804e+10,9.779014e-06,1.744951e+10,9.984058e-01,9.949650e-01,3.446290e-03,1.183908e-05,4.180487,3122
4.495545e+09,4.210322e+09,6.344564e-02,8.135200e+16,1.350817e+10,1.350841e+10,1.786569e-05,5.824151e+10,9.984058e-01,9.350446e-01,6.346237e-02,4.014641e-03,4.180487,3122
4.495545e+09,4.551447e+09,1.243492e-02,3.125007e+15,1.350817e+10,1.350874e+10,4.191137e-05,3.205212e+11,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.379240e+09,2.587109e-02,1.352677e+16,1.350817e+10,1.350811e+10,4.110987e-06,3.083793e+09,9.984058e-01,9.725799e-01,2.586708e-02,6.669743e-04,4.180487,3122
function,AVG(rel-err),AVG(l2-loss)
Triangles,4.038071e-02,4.804539e+16
2-stars,1.247255e-05,5.125643e+10
Clst,2.553504e-02,1.340064e-03
