#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),EpsL,max_deg
4.495545e+09,4.539118e+09,9.692577e-03,1.898643e+15,1.350817e+10,1.350814e+10,2.585366e-06,1.219655e+09,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.143048e+09,7.841032e-02,1.242542e+17,1.350817e+10,1.350816e+10,8.782893e-07,1.407564e+08,9.984058e-01,9.201213e-01,7.840951e-02,6.128464e-03,4.180487,3122
4.495545e+09,4.499060e+09,7.818502e-04,1.235412e+13,1.350817e+10,1.350805e+10,8.566026e-06,1.338911e+10,9.984058e-01,9.991949e-01,7.904230e-04,6.227781e-07,4.180487,3122
4.495545e+09,4.197606e+09,6.627420e-02,8.876743e+16,1.350817e+10,1.350804e+10,9.382574e-06,1.606338e+10,9.984058e-01,9.322460e-01,6.626544e-02,4.377118e-03,4.180487,3122
4.495545e+09,4.548885e+09,1.186514e-02,2.845183e+15,1.350817e+10,1.350804e+10,9.705978e-06,1.718983e+10,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,5.153137e+09,1.462763e-01,4.324270e+17,1.350817e+10,1.350830e+10,9.353371e-06,1.596354e+10,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.301698e+09,4.311978e-02,3.757663e+16,1.350817e+10,1.350777e+10,2.948075e-05,1.585879e+11,9.984058e-01,9.553829e-01,4.309157e-02,1.850968e-03,4.180487,3122
4.495545e+09,4.285519e+09,4.671860e-02,4.411073e+16,1.350817e+10,1.350823e+10,4.525492e-06,3.737014e+09,9.984058e-01,9.517573e-01,4.672291e-02,2.176075e-03,4.180487,3122
4.495545e+09,4.412177e+09,1.854466e-02,6.950285e+15,1.350817e+10,1.350857e+10,2.962331e-05,1.601254e+11,9.984058e-01,9.798616e-01,1.857374e-02,3.438846e-04,4.180487,3122
4.495545e+09,4.375712e+09,2.665587e-02,1.435987e+16,1.350817e+10,1.350799e+10,1.310719e-05,3.134818e+10,9.984058e-01,9.718051e-01,2.664312e-02,7.075941e-04,4.180487,3122
4.495545e+09,4.785757e+09,6.455553e-02,8.422317e+16,1.350817e+10,1.350850e+10,2.478410e-05,1.120829e+11,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.151383e+09,7.655630e-02,1.184477e+17,1.350817e+10,1.350844e+10,1.982590e-05,7.172304e+10,9.984058e-01,9.219532e-01,7.657461e-02,5.844989e-03,4.180487,3122
4.495545e+09,4.360278e+09,3.008905e-02,1.829707e+16,1.350817e+10,1.350837e+10,1.450856e-05,3.840977e+10,9.984058e-01,9.683506e-01,3.010312e-02,9.033107e-04,4.180487,3122
4.495545e+09,4.268445e+09,5.051667e-02,5.157439e+16,1.350817e+10,1.350835e+10,1.335129e-05,3.252666e+10,9.984058e-01,9.479570e-01,5.052934e-02,2.545080e-03,4.180487,3122
4.495545e+09,4.837341e+09,7.602995e-02,1.168245e+17,1.350817e+10,1.350827e+10,7.570283e-06,1.045724e+10,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.639111e+09,3.193511e-02,2.061112e+16,1.350817e+10,1.350789e+10,2.096769e-05,8.022212e+10,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.626944e+09,2.922880e-02,1.726579e+16,1.350817e+10,1.350838e+10,1.527086e-05,4.255201e+10,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.179031e+09,7.040606e-02,1.001809e+17,1.350817e+10,1.350782e+10,2.556471e-05,1.192545e+11,9.984058e-01,9.281357e-01,7.038230e-02,4.937886e-03,4.180487,3122
4.495545e+09,4.692205e+09,4.374550e-02,3.867510e+16,1.350817e+10,1.350755e+10,4.602280e-05,3.864908e+11,9.984058e-01,1.000000e+00,1.596784e-03,2.541596e-06,4.180487,3122
4.495545e+09,4.350506e+09,3.226286e-02,2.103635e+16,1.350817e+10,1.350830e+10,9.484568e-06,1.641452e+10,9.984058e-01,9.661852e-01,3.227204e-02,1.038166e-03,4.180487,3122
function,AVG(rel-err),AVG(l2-loss)
Triangles,4.768326e-02,6.701692e+16
2-stars,1.572796e-05,6.639492e+10
Clst,2.765662e-02,1.543725e-03
