#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),EpsL,max_deg
6.013292e+06,9.104436e+06,5.140518e-01,9.555169e+12,1.241119e+08,1.241486e+08,2.954050e-04,1.344196e+09,1.453517e-01,2.200050e-01,5.136047e-01,5.573116e-03,4.180487,3018
6.013292e+06,-6.640602e+06,2.104321e+00,1.601210e+14,1.241119e+08,1.241454e+08,2.695626e-04,1.119299e+09,1.453517e-01,0.000000e+00,1.000000e+00,2.112711e-02,4.180487,3018
6.013292e+06,7.805350e+04,9.870198e-01,3.522706e+13,1.241119e+08,1.241339e+08,1.771041e-04,4.831524e+08,1.453517e-01,1.886354e-03,9.870221e-01,2.058230e-02,4.180487,3018
6.013292e+06,2.764684e+06,5.402378e-01,1.055345e+13,1.241119e+08,1.240551e+08,4.579266e-04,3.230120e+09,1.453517e-01,6.685783e-02,5.400272e-01,6.161287e-03,4.180487,3018
6.013292e+06,1.555653e+07,1.587024e+00,9.107343e+13,1.241119e+08,1.241211e+08,7.377495e-05,8.383875e+07,1.453517e-01,3.760006e-01,1.586833e+00,5.319892e-02,4.180487,3018
6.013292e+06,5.206053e+06,1.342424e-01,6.516347e+11,1.241119e+08,1.240881e+08,1.915959e-04,5.654564e+08,1.453517e-01,1.258634e-01,1.340765e-01,3.797919e-04,4.180487,3018
6.013292e+06,2.368800e+07,2.939273e+00,3.123953e+14,1.241119e+08,1.240110e+08,8.132358e-04,1.018732e+10,1.453517e-01,5.730460e-01,2.942479e+00,1.829224e-01,4.180487,3018
6.013292e+06,3.086503e+06,4.867200e-01,8.566096e+12,1.241119e+08,1.241089e+08,2.431098e-05,9.103988e+06,1.453517e-01,7.460793e-02,4.867075e-01,5.004680e-03,4.180487,3018
6.013292e+06,1.190733e+07,9.801678e-01,3.473965e+13,1.241119e+08,1.241100e+08,1.499058e-05,3.461495e+06,1.453517e-01,2.878251e-01,9.801975e-01,2.029866e-02,4.180487,3018
6.013292e+06,1.550522e+07,1.578491e+00,9.009671e+13,1.241119e+08,1.241422e+08,2.442605e-04,9.190378e+08,1.453517e-01,3.746965e-01,1.577862e+00,5.259906e-02,4.180487,3018
6.013292e+06,-2.404840e+06,1.399921e+00,7.086494e+13,1.241119e+08,1.241500e+08,3.066661e-04,1.448633e+09,1.453517e-01,0.000000e+00,1.000000e+00,2.112711e-02,4.180487,3018
6.013292e+06,-1.867478e+06,1.310558e+00,6.210654e+13,1.241119e+08,1.241646e+08,4.243660e-04,2.774011e+09,1.453517e-01,0.000000e+00,1.000000e+00,2.112711e-02,4.180487,3018
6.013292e+06,1.229778e+07,1.045099e+00,3.949474e+13,1.241119e+08,1.241621e+08,4.041547e-04,2.516067e+09,1.453517e-01,2.971385e-01,1.044273e+00,2.303923e-02,4.180487,3018
6.013292e+06,7.477783e+06,2.435424e-01,2.144735e+12,1.241119e+08,1.240919e+08,1.608724e-04,3.986484e+08,1.453517e-01,1.807801e-01,2.437424e-01,1.255170e-03,4.180487,3018
6.013292e+06,1.373325e+07,1.283816e+00,5.959776e+13,1.241119e+08,1.241732e+08,4.935944e-04,3.752903e+09,1.453517e-01,3.317927e-01,1.282689e+00,3.476025e-02,4.180487,3018
6.013292e+06,8.642371e+06,4.372112e-01,6.912055e+12,1.241119e+08,1.240976e+08,1.150589e-04,2.039237e+08,1.453517e-01,2.089251e-01,4.373766e-01,4.041581e-03,4.180487,3018
6.013292e+06,-9.433770e+06,2.568819e+00,2.386117e+14,1.241119e+08,1.240315e+08,6.475700e-04,6.459521e+09,1.453517e-01,0.000000e+00,1.000000e+00,2.112711e-02,4.180487,3018
6.013292e+06,7.576492e+06,2.599574e-01,2.443593e+12,1.241119e+08,1.241738e+08,4.985924e-04,3.829289e+09,1.453517e-01,1.830457e-01,2.593295e-01,1.420836e-03,4.180487,3018
6.013292e+06,-6.872763e+05,1.114293e+00,4.489762e+13,1.241119e+08,1.241164e+08,3.599347e-05,1.995604e+07,1.453517e-01,0.000000e+00,1.000000e+00,2.112711e-02,4.180487,3018
6.013292e+06,1.015890e+07,6.894080e-01,1.718610e+13,1.241119e+08,1.241415e+08,2.385147e-04,8.763090e+08,1.453517e-01,2.454998e-01,6.890052e-01,1.002964e-02,4.180487,3018
function,AVG(rel-err),AVG(l2-loss)
Triangles,1.110209e+00,6.486197e+13
2-stars,2.943775e-04,2.011212e+09
Clst,9.352612e-01,2.634513e-02
