#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),EpsL,max_deg
6.373740e+06,1.229776e+07,9.294413e-01,3.509398e+13,1.290487e+08,1.290876e+08,3.015462e-04,1.514311e+09,1.481705e-01,2.858002e-01,9.288597e-01,1.894192e-02,4.180487,3018
6.373740e+06,-6.355247e+06,1.997099e+00,1.620271e+14,1.290487e+08,1.290823e+08,2.604070e-04,1.129309e+09,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,1.622270e+06,7.454760e-01,2.257647e+13,1.290487e+08,1.290708e+08,1.712206e-04,4.882245e+08,1.481705e-01,3.770650e-02,7.455196e-01,1.220230e-02,4.180487,3018
6.373740e+06,2.072900e+06,6.747750e-01,1.849723e+13,1.290487e+08,1.289929e+08,4.323168e-04,3.112518e+09,1.481705e-01,4.820961e-02,6.746343e-01,9.992187e-03,4.180487,3018
6.373740e+06,1.821895e+07,1.858440e+00,1.403090e+14,1.290487e+08,1.290556e+08,5.292256e-05,4.664330e+07,1.481705e-01,4.235141e-01,1.858289e+00,7.581410e-02,4.180487,3018
6.373740e+06,1.069374e+07,6.777815e-01,1.866243e+13,1.290487e+08,1.290246e+08,1.869518e-04,5.820584e+08,1.481705e-01,2.486443e-01,6.780952e-01,1.009497e-02,4.180487,3018
6.373740e+06,2.534781e+07,2.976913e+00,3.600153e+14,1.290487e+08,1.289482e+08,7.794328e-04,1.011731e+10,1.481705e-01,5.897210e-01,2.980015e+00,1.949668e-01,4.180487,3018
6.373740e+06,7.661027e+05,8.798033e-01,3.144560e+13,1.290487e+08,1.290453e+08,2.656990e-05,1.175675e+07,1.481705e-01,1.781009e-02,8.798001e-01,1.699385e-02,4.180487,3018
6.373740e+06,1.384011e+07,1.171426e+00,5.574665e+13,1.290487e+08,1.290462e+08,2.002299e-05,6.676753e+06,1.481705e-01,3.217479e-01,1.171470e+00,3.012909e-02,4.180487,3018
6.373740e+06,1.786684e+07,1.803196e+00,1.320914e+14,1.290487e+08,1.290793e+08,2.367438e-04,9.333937e+08,1.481705e-01,4.152527e-01,1.802532e+00,7.133288e-02,4.180487,3018
6.373740e+06,1.700429e+06,7.332134e-01,2.183984e+13,1.290487e+08,1.290868e+08,2.953006e-04,1.452233e+09,1.481705e-01,3.951825e-02,7.332921e-01,1.180532e-02,4.180487,3018
6.373740e+06,5.896320e+05,9.074904e-01,3.345591e+13,1.290487e+08,1.291037e+08,4.262455e-04,3.025709e+09,1.481705e-01,1.370135e-02,9.075298e-01,1.808196e-02,4.180487,3018
6.373740e+06,1.098032e+07,7.227431e-01,2.122055e+13,1.290487e+08,1.290957e+08,3.640204e-04,2.206780e+09,1.481705e-01,2.551669e-01,7.221162e-01,1.144822e-02,4.180487,3018
6.373740e+06,1.294314e+07,1.030698e+00,4.315703e+13,1.290487e+08,1.290263e+08,1.738900e-04,5.035662e+08,1.481705e-01,3.009419e-01,1.031051e+00,2.333910e-02,4.180487,3018
6.373740e+06,1.062299e+07,6.666803e-01,1.805610e+13,1.290487e+08,1.291099e+08,4.738650e-04,3.739528e+09,1.481705e-01,2.468359e-01,6.658909e-01,9.734862e-03,4.180487,3018
6.373740e+06,1.169376e+07,8.346776e-01,2.830259e+13,1.290487e+08,1.290352e+08,1.044966e-04,1.818493e+08,1.481705e-01,2.718736e-01,8.348694e-01,1.530244e-02,4.180487,3018
6.373740e+06,-9.577844e+06,2.502704e+00,2.544530e+14,1.290487e+08,1.289686e+08,6.213088e-04,6.428690e+09,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,6.106449e+06,4.193628e-02,7.144445e+10,1.290487e+08,1.291089e+08,4.661998e-04,3.619526e+09,1.481705e-01,1.418907e-01,4.238272e-02,3.943677e-05,4.180487,3018
6.373740e+06,-4.726647e+05,1.074158e+00,4.687326e+13,1.290487e+08,1.290547e+08,4.617475e-05,3.550722e+07,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,1.077100e+07,6.899029e-01,1.933591e+13,1.290487e+08,1.290772e+08,2.205095e-04,8.097707e+08,1.481705e-01,2.503386e-01,6.895304e-01,1.043832e-02,4.180487,3018
function,AVG(rel-err),AVG(l2-loss)
Triangles,1.145928e+00,7.316154e+13
2-stars,2.830073e-04,1.997268e+09
Clst,1.017294e+00,3.032606e-02
