#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),EpsL,max_deg
6.373740e+06,5.064048e+06,2.054824e-01,1.715292e+12,1.290487e+08,1.290876e+08,3.015462e-04,1.514311e+09,1.481705e-01,1.176886e-01,2.057219e-01,9.291481e-04,4.180487,3018
6.373740e+06,3.132417e+06,5.085433e-01,1.050617e+13,1.290487e+08,1.290823e+08,2.604070e-04,1.129309e+09,1.481705e-01,7.280044e-02,5.086713e-01,5.680651e-03,4.180487,3018
6.373740e+06,2.743118e+06,5.696219e-01,1.318142e+13,1.290487e+08,1.290708e+08,1.712206e-04,4.882245e+08,1.481705e-01,6.375843e-02,5.696956e-01,7.125403e-03,4.180487,3018
6.373740e+06,-1.761023e+06,1.276293e+00,6.617436e+13,1.290487e+08,1.289929e+08,4.323168e-04,3.112518e+09,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,1.307565e+07,1.051488e+00,4.491561e+13,1.290487e+08,1.290556e+08,5.292256e-05,4.664330e+07,1.481705e-01,3.039540e-01,1.051379e+00,2.426848e-02,4.180487,3018
6.373740e+06,9.357081e+06,4.680676e-01,8.900325e+12,1.290487e+08,1.290246e+08,1.869518e-04,5.820584e+08,1.481705e-01,2.175650e-01,4.683421e-01,4.815597e-03,4.180487,3018
6.373740e+06,3.764000e+06,4.094519e-01,6.810743e+12,1.290487e+08,1.289482e+08,7.794328e-04,1.011731e+10,1.481705e-01,8.757008e-02,4.089913e-01,3.672415e-03,4.180487,3018
6.373740e+06,9.187886e+06,4.415220e-01,7.919419e+12,1.290487e+08,1.290453e+08,2.656990e-05,1.175675e+07,1.481705e-01,2.135968e-01,4.415603e-01,4.280590e-03,4.180487,3018
6.373740e+06,5.523083e+06,1.334627e-01,7.236166e+11,1.290487e+08,1.290462e+08,2.002299e-05,6.676753e+06,1.481705e-01,1.283979e-01,1.334454e-01,3.909584e-04,4.180487,3018
6.373740e+06,4.587235e+06,2.802915e-01,3.191602e+12,1.290487e+08,1.290793e+08,2.367438e-04,9.333937e+08,1.481705e-01,1.066143e-01,2.804619e-01,1.726917e-03,4.180487,3018
6.373740e+06,1.444951e+07,1.267038e+00,6.521805e+13,1.290487e+08,1.290868e+08,2.953006e-04,1.452233e+09,1.481705e-01,3.358090e-01,1.266369e+00,3.520821e-02,4.180487,3018
6.373740e+06,5.979926e+06,6.178698e-02,1.550896e+11,1.290487e+08,1.291037e+08,4.262455e-04,3.025709e+09,1.481705e-01,1.389563e-01,6.218672e-02,8.490222e-05,4.180487,3018
6.373740e+06,3.464865e+06,4.563843e-01,8.461555e+12,1.290487e+08,1.290957e+08,3.640204e-04,2.206780e+09,1.481705e-01,8.051851e-02,4.565822e-01,4.576796e-03,4.180487,3018
6.373740e+06,1.911233e+06,7.001394e-01,1.991397e+13,1.290487e+08,1.290263e+08,1.738900e-04,5.035662e+08,1.481705e-01,4.443823e-02,7.000873e-01,1.076039e-02,4.180487,3018
6.373740e+06,4.242370e+06,3.343987e-01,4.542740e+12,1.290487e+08,1.291099e+08,4.738650e-04,3.739528e+09,1.481705e-01,9.857579e-02,3.347140e-01,2.459639e-03,4.180487,3018
6.373740e+06,3.194785e+06,4.987582e-01,1.010575e+13,1.290487e+08,1.290352e+08,1.044966e-04,1.818493e+08,1.481705e-01,7.427703e-02,4.987058e-01,5.460250e-03,4.180487,3018
6.373740e+06,1.170442e+06,8.163649e-01,2.707431e+13,1.290487e+08,1.289686e+08,6.213088e-04,6.428690e+09,1.481705e-01,2.722622e-02,8.162508e-01,1.462753e-02,4.180487,3018
6.373740e+06,3.664971e+06,4.249890e-01,7.337430e+12,1.290487e+08,1.291089e+08,4.661998e-04,3.619526e+09,1.481705e-01,8.515999e-02,4.252569e-01,3.970329e-03,4.180487,3018
6.373740e+06,4.098142e+06,3.570271e-01,5.178345e+12,1.290487e+08,1.290547e+08,4.617475e-05,3.550722e+07,1.481705e-01,9.526524e-02,3.570568e-01,2.798970e-03,4.180487,3018
6.373740e+06,8.493419e+06,3.325644e-01,4.493040e+12,1.290487e+08,1.290772e+08,2.205095e-04,8.097707e+08,1.481705e-01,1.974033e-01,3.322707e-01,2.423861e-03,4.180487,3018
function,AVG(rel-err),AVG(l2-loss)
Triangles,5.296838e-01,1.582594e+13
2-stars,2.830073e-04,1.997268e+09
Clst,5.158874e-01,7.860777e-03
