#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),EpsL,max_deg
6.373740e+06,9.332452e+06,4.642034e-01,8.753974e+12,1.290487e+08,1.290876e+08,3.015462e-04,1.514311e+09,1.481705e-01,2.168864e-01,4.637620e-01,4.721869e-03,4.180487,3018
6.373740e+06,-6.842631e+06,2.073566e+00,1.746725e+14,1.290487e+08,1.290823e+08,2.604070e-04,1.129309e+09,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,4.413821e+04,9.930750e-01,4.006386e+13,1.290487e+08,1.290708e+08,1.712206e-04,4.882245e+08,1.481705e-01,1.025907e-03,9.930762e-01,2.165154e-02,4.180487,3018
6.373740e+06,2.356170e+06,6.303316e-01,1.614087e+13,1.290487e+08,1.289929e+08,4.323168e-04,3.112518e+09,1.481705e-01,5.479765e-02,6.301717e-01,8.718495e-03,4.180487,3018
6.373740e+06,1.633859e+07,1.563422e+00,9.929815e+13,1.290487e+08,1.290556e+08,5.292256e-05,4.664330e+07,1.481705e-01,3.798035e-01,1.563286e+00,5.365384e-02,4.180487,3018
6.373740e+06,6.233746e+06,2.196423e-02,1.959840e+10,1.290487e+08,1.290246e+08,1.869518e-04,5.820584e+08,1.481705e-01,1.449432e-01,2.178135e-02,1.041582e-05,4.180487,3018
6.373740e+06,2.408604e+07,2.778950e+00,3.137257e+14,1.290487e+08,1.289482e+08,7.794328e-04,1.011731e+10,1.481705e-01,5.603658e-01,2.781898e+00,1.699049e-01,4.180487,3018
6.373740e+06,3.798300e+06,4.040705e-01,6.632892e+12,1.290487e+08,1.290453e+08,2.656990e-05,1.175675e+07,1.481705e-01,8.830154e-02,4.040546e-01,3.584296e-03,4.180487,3018
6.373740e+06,1.174327e+07,8.424463e-01,2.883189e+13,1.290487e+08,1.290462e+08,2.002299e-05,6.676753e+06,1.481705e-01,2.730017e-01,8.424832e-01,1.558282e-02,4.180487,3018
6.373740e+06,1.634390e+07,1.564256e+00,9.940408e+13,1.290487e+08,1.290793e+08,2.367438e-04,9.333937e+08,1.481705e-01,3.798572e-01,1.563649e+00,5.367872e-02,4.180487,3018
6.373740e+06,7.133450e+05,8.880806e-01,3.204007e+13,1.290487e+08,1.290868e+08,2.953006e-04,1.452233e+09,1.481705e-01,1.657826e-02,8.881137e-01,1.731653e-02,4.180487,3018
6.373740e+06,-1.526339e+06,1.239473e+00,6.241125e+13,1.290487e+08,1.291037e+08,4.262455e-04,3.025709e+09,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,1.366358e+07,1.143730e+00,5.314176e+13,1.290487e+08,1.290957e+08,3.640204e-04,2.206780e+09,1.481705e-01,3.175221e-01,1.142950e+00,2.867995e-02,4.180487,3018
6.373740e+06,7.201614e+06,1.298882e-01,6.853748e+11,1.290487e+08,1.290263e+08,1.738900e-04,5.035662e+08,1.481705e-01,1.674453e-01,1.300847e-01,3.715149e-04,4.180487,3018
6.373740e+06,1.413344e+07,1.217448e+00,6.021289e+13,1.290487e+08,1.291099e+08,4.738650e-04,3.739528e+09,1.481705e-01,3.284048e-01,1.216398e+00,3.248440e-02,4.180487,3018
6.373740e+06,8.813138e+06,3.827263e-01,5.950663e+12,1.290487e+08,1.290352e+08,1.044966e-04,1.818493e+08,1.481705e-01,2.049007e-01,3.828708e-01,3.218313e-03,4.180487,3018
6.373740e+06,-9.288694e+06,2.457338e+00,2.453118e+14,1.290487e+08,1.289686e+08,6.213088e-04,6.428690e+09,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,7.780849e+06,2.207666e-01,1.979955e+12,1.290487e+08,1.291089e+08,4.661998e-04,3.619526e+09,1.481705e-01,1.807973e-01,2.201977e-01,1.064509e-03,4.180487,3018
6.373740e+06,-1.384138e+05,1.021716e+00,4.240815e+13,1.290487e+08,1.290547e+08,4.617475e-05,3.550722e+07,1.481705e-01,0.000000e+00,1.000000e+00,2.195451e-02,4.180487,3018
6.373740e+06,1.176633e+07,8.460636e-01,2.908002e+13,1.290487e+08,1.290772e+08,2.205095e-04,8.097707e+08,1.481705e-01,2.734719e-01,8.456566e-01,1.570044e-02,4.180487,3018
function,AVG(rel-err),AVG(l2-loss)
Triangles,1.044176e+00,6.603827e+13
2-stars,2.830073e-04,1.997268e+09
Clst,9.045217e-01,2.590803e-02
