#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),EpsL,max_deg
3.684600e+04,2.353779e+06,6.288154e+01,5.368179e+12,4.997120e+05,4.967413e+05,5.944735e-03,8.824792e+06,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,3.766283e+06,1.012169e+02,1.390870e+13,4.997120e+05,5.284000e+05,5.740901e-02,8.229996e+08,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,9.045035e+04,1.454821e+00,2.873426e+09,4.997120e+05,4.697009e+05,6.005687e-02,9.006685e+08,2.212034e-01,5.777104e-01,1.611670e+00,1.270972e-01,4.180487,161
3.684600e+04,1.247110e+06,3.284655e+01,1.464739e+12,4.997120e+05,4.926354e+05,1.416139e-02,5.007847e+07,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,-2.556269e+06,7.037712e+01,6.724247e+12,4.997120e+05,4.635864e+05,7.229287e-02,1.305060e+09,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,5.136818e+06,1.384132e+02,2.600971e+13,4.997120e+05,4.941909e+05,1.104862e-02,3.048284e+07,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,1.451839e+07,3.930290e+02,2.097152e+14,4.997120e+05,4.892659e+05,2.090418e-02,1.091203e+08,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,-6.308043e+05,1.812002e+01,4.457569e+11,4.997120e+05,5.427067e+05,8.603904e-02,1.848548e+09,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,-5.526439e+05,1.599875e+01,3.474984e+11,4.997120e+05,5.114453e+05,2.348018e-02,1.376709e+08,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,-9.630733e+05,2.713780e+01,9.998386e+11,4.997120e+05,5.224829e+05,4.556800e-02,5.185129e+08,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,2.336718e+06,6.241849e+01,5.289409e+12,4.997120e+05,5.247625e+05,5.012982e-02,6.275261e+08,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,-5.264572e+05,1.528804e+01,3.173105e+11,4.997120e+05,5.486484e+05,9.792912e-02,2.394767e+09,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,3.855260e+06,1.036317e+02,1.458029e+13,4.997120e+05,5.197229e+05,4.004485e-02,4.004359e+08,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,-2.163239e+06,5.971027e+01,4.840372e+12,4.997120e+05,5.856606e+05,1.719963e-01,7.387168e+09,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,1.028539e+06,2.691455e+01,9.834558e+11,4.997120e+05,4.769032e+05,4.564383e-02,5.202399e+08,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,3.572223e+05,8.695008e+00,1.026410e+11,4.997120e+05,4.998130e+05,2.021419e-04,1.020357e+04,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,-6.646631e+04,2.803895e+00,1.067343e+10,4.997120e+05,5.257684e+05,5.214287e-02,6.789370e+08,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
3.684600e+04,6.813860e+05,1.749281e+01,4.154318e+11,4.997120e+05,5.141604e+05,2.891353e-02,2.087574e+08,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,1.489622e+06,3.942831e+01,2.110557e+12,4.997120e+05,4.406916e+05,1.181088e-01,3.483408e+09,2.212034e-01,1.000000e+00,3.520726e+00,6.065241e-01,4.180487,161
3.684600e+04,-4.076612e+06,1.116392e+02,1.692054e+13,4.997120e+05,4.497137e+05,1.000542e-01,2.499830e+09,2.212034e-01,0.000000e+00,1.000000e+00,4.893095e-02,4.180487,161
function,AVG(rel-err),AVG(l2-loss)
Triangles,6.547490e+01,1.552787e+13
2-stars,5.510352e-02,1.196652e+09
Clst,2.416983e+00,3.595155e-01
