edge_file,n_header,n_used,attack_type,malicious_ratio,poison_prob,malicious_nodes,added_edges,removed_edges,clean_m_used,poisoned_m_used,clean_exact_triangles,poisoned_exact_triangles,load_seconds,clean_exact_seconds,poisoned_exact_seconds,epsilon,psi,workers,runs,run,noise,seed,split_factor,bias_factor,dmax_slack_multiplier,estimate,abs_error_vs_clean,relative_error_vs_clean,abs_error_vs_poisoned,relative_error_vs_poisoned,max_noisy_out_degree_before_slack,dmax_slack,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08,1,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,0.50000000,0.50000000,4,5,0,1,15722096187311718082,0.80000000,8,12.00000000,-950080.21339311,957870.21339311,122.96151648,957739.21339311,125.04755365,79.00000000,221.04816893,300.04816893,170,41,41,5.75000000,0.02864987,1.78053804,0.02399191,0.02599980,1.85918392
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,0.50000000,0.50000000,4,5,1,1,4460723817787692818,0.80000000,8,12.00000000,-524689.08210026,532479.08210026,68.35418255,532348.08210026,69.50621257,61.00000000,221.04816893,282.04816893,170,35,35,5.75000000,0.13215917,1.56260745,0.00289552,0.00310536,1.70077083
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,0.50000000,0.50000000,4,5,2,1,16085610682330738317,0.80000000,8,12.00000000,473225.87848956,465435.87848956,59.74786630,465566.87848956,60.78690149,70.00000000,221.04816893,291.04816893,170,47,47,5.75000000,0.02737046,1.16255524,0.03321396,0.03277854,1.25592223
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,0.50000000,0.50000000,4,5,3,1,8150873202967846913,0.80000000,8,12.00000000,251497.34197238,243707.34197238,31.28463953,243838.34197238,31.83683796,67.00000000,221.04816893,288.04816893,170,41,41,5.75000000,0.64811253,1.26770644,0.02614939,0.00312168,1.94509364
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,0.50000000,0.50000000,4,5,4,1,1705041044603258258,0.80000000,8,12.00000000,274434.12654508,266644.12654508,34.22902780,266775.12654508,34.83158722,73.00000000,221.04816893,294.04816893,170,41,41,5.75000000,0.02639049,1.50569125,0.04051068,0.04400196,1.61659866
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,1.00000000,0.50000000,4,5,0,1,13886243051147984436,0.80000000,8,12.00000000,-197492.67708721,205282.67708721,26.35207665,205151.67708721,26.78570010,35.00000000,110.52408446,145.52408446,170,35,35,5.75000000,0.68287708,1.53116067,0.00287450,0.01359950,2.23051543
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,1.00000000,0.50000000,4,5,1,1,1430029224877764749,0.80000000,8,12.00000000,262008.37672707,254218.37672707,32.63393796,254349.37672707,33.20921487,40.00000000,110.52408446,150.52408446,170,35,35,5.75000000,0.19911777,1.44533641,0.02474573,0.03999454,1.70919799
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,1.00000000,0.50000000,4,5,2,1,9597252697081238370,0.80000000,8,12.00000000,73773.51792289,65983.51792289,8.47028471,66114.51792289,8.63226504,35.00000000,110.52408446,145.52408446,170,35,35,5.75000000,0.66698215,1.86538536,0.00285990,0.00347739,2.53870880
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,1.00000000,0.50000000,4,5,3,1,2104722730755119818,0.80000000,8,12.00000000,279605.61728161,271815.61728161,34.89289054,271946.61728161,35.50680471,39.00000000,110.52408446,149.52408446,170,35,35,5.75000000,0.02612079,1.36155652,0.03731851,0.02201259,1.44701299
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,1.00000000,0.50000000,4,5,4,1,13870269351386666240,0.80000000,8,12.00000000,71868.64174633,64078.64174633,8.22575632,64209.64174633,8.38355422,32.00000000,110.52408446,142.52408446,170,35,35,5.75000000,0.21255859,1.49469626,0.03758021,0.03399440,1.77883483
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,2.00000000,0.50000000,4,5,0,1,1036216480254956941,0.80000000,8,12.00000000,-75412.41293852,83202.41293852,10.68066918,83071.41293852,10.84624794,27.00000000,55.26204223,82.26204223,170,35,35,5.75000000,0.38301976,1.44182978,0.03370138,0.03316244,1.89171681
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,2.00000000,0.50000000,4,5,1,1,16609961057015629809,0.80000000,8,12.00000000,-50180.95246981,57970.95246981,7.44171405,57839.95246981,7.55189352,27.00000000,55.26204223,82.26204223,170,35,35,5.75000000,0.23983405,1.65327420,0.02996726,0.02215903,1.94523832
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,2.00000000,0.50000000,4,5,2,1,709555291734929116,0.80000000,8,12.00000000,99351.39701773,91561.39701773,11.75370950,91692.39701773,11.97184972,23.00000000,55.26204223,78.26204223,170,29,29,5.75000000,0.08552662,1.64105735,0.02298617,0.03000267,1.77957656
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,2.00000000,0.50000000,4,5,3,1,10297942470535431311,0.80000000,8,12.00000000,18241.11746686,10451.11746686,1.34160686,10582.11746686,1.38165785,28.00000000,55.26204223,83.26204223,170,29,29,5.75000000,0.29490417,1.72096949,0.02264753,0.02107153,2.05959644
../data/IMDB/edges.csv,896308,10000,original_decrease,0.08000000,1.00000000,800,0,64,7569,7505,7790,7659,169.52823733,0.69507857,0.00187050,2.00000000,0.50000000,4,5,4,1,16753912090043931840,0.80000000,8,12.00000000,-47075.74274812,54865.74274812,7.04309920,54734.74274812,7.14646073,27.00000000,55.26204223,82.26204223,170,35,35,5.75000000,0.29782312,1.59377343,0.02954475,0.03000913,1.95115505
