edge_file,n_header,n_used,attack_type,malicious_ratio,poison_prob,malicious_nodes,added_edges,removed_edges,clean_m_used,poisoned_m_used,clean_exact_triangles,poisoned_exact_triangles,load_seconds,clean_exact_seconds,poisoned_exact_seconds,epsilon,psi,workers,runs,run,noise,seed,split_factor,bias_factor,dmax_slack_multiplier,estimate,abs_error_vs_clean,relative_error_vs_clean,abs_error_vs_poisoned,relative_error_vs_poisoned,max_noisy_out_degree_before_slack,dmax_slack,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15,1,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,0.50000000,0.50000000,4,5,0,1,15722096187311718082,0.80000000,8,12.00000000,-950307.59883960,958097.59883960,122.99070588,957593.59883960,131.42926144,79.00000000,221.04816893,300.04816893,170,41,41,5.75000000,1.35662483,1.74914764,0.01989205,0.00608206,3.13175086
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,0.50000000,0.50000000,4,5,1,1,4460723817787692818,0.80000000,8,12.00000000,-524236.59277454,532026.59277454,68.29609663,531522.59277454,72.95122053,61.00000000,221.04816893,282.04816893,170,35,35,5.75000000,0.02008261,1.21579524,0.00310251,0.00334360,1.24232758
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,0.50000000,0.50000000,4,5,2,1,16085610682330738317,0.80000000,8,12.00000000,472959.94097329,465169.94097329,59.71372798,465673.94097329,63.91352470,70.00000000,221.04816893,291.04816893,170,47,47,5.75000000,0.06635138,1.24242778,0.00294024,0.00415757,1.31588080
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,0.50000000,0.50000000,4,5,3,1,8150873202967846913,0.80000000,8,12.00000000,250847.90458627,243057.90458627,31.20127145,243561.90458627,33.42875440,67.00000000,221.04816893,288.04816893,170,41,41,5.75000000,0.07484774,1.24409678,0.00267018,0.00323063,1.32484884
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,0.50000000,0.50000000,4,5,4,1,1705041044603258258,0.80000000,8,12.00000000,273240.49142399,265450.49142399,34.07580121,265954.49142399,36.50212619,73.00000000,221.04816893,294.04816893,170,41,41,5.75000000,0.03603725,1.22053973,0.00294871,0.00307034,1.26259934
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,1.00000000,0.50000000,4,5,0,1,13886243051147984436,0.80000000,8,12.00000000,-197727.78166559,205517.78166559,26.38225695,205013.78166559,28.13804305,35.00000000,110.52408446,145.52408446,170,35,35,5.75000000,0.02580318,1.75434670,0.03102495,0.03697644,1.84815579
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,1.00000000,0.50000000,4,5,1,1,1430029224877764749,0.80000000,8,12.00000000,261650.68942209,253860.68942209,32.58802175,254364.68942209,34.91143143,40.00000000,110.52408446,150.52408446,170,35,35,5.75000000,0.18685344,1.91695006,0.03406683,0.03398881,2.17186392
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,1.00000000,0.50000000,4,5,2,1,9597252697081238370,0.80000000,8,12.00000000,73583.22551948,65793.22551948,8.44585693,66297.22551948,9.09926236,35.00000000,110.52408446,145.52408446,170,35,35,5.75000000,1.27002327,1.82299455,0.00283941,0.00300267,3.09886244
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,1.00000000,0.50000000,4,5,3,1,2104722730755119818,0.80000000,8,12.00000000,279340.86702158,271550.86702158,34.85890462,272054.86702158,37.33939981,39.00000000,110.52408446,149.52408446,170,35,35,5.75000000,0.02472487,1.38359892,0.00312617,0.00319764,1.41465081
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,1.00000000,0.50000000,4,5,4,1,13870269351386666240,0.80000000,8,12.00000000,71810.91177791,64020.91177791,8.21834554,64524.91177791,8.85601315,32.00000000,110.52408446,142.52408446,170,35,35,5.75000000,0.06066073,1.21930558,0.00268904,0.00302030,1.28567901
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,2.00000000,0.50000000,4,5,0,1,1036216480254956941,0.80000000,8,12.00000000,-75929.38394438,83719.38394438,10.74703260,83215.38394438,11.42127147,27.00000000,55.26204223,82.26204223,170,35,35,5.75000000,0.03217097,1.32740920,0.00263626,0.00291140,1.36513140
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,2.00000000,0.50000000,4,5,1,1,16609961057015629809,0.80000000,8,12.00000000,-50596.22843132,58386.22843132,7.49502291,57882.22843132,7.94430805,27.00000000,55.26204223,82.26204223,170,35,35,5.75000000,0.06636254,1.36638065,0.00399725,0.00400679,1.44075083
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,2.00000000,0.50000000,4,5,2,1,709555291734929116,0.80000000,8,12.00000000,98983.48828993,91193.48828993,11.70648117,91697.48828993,12.58543622,23.00000000,55.26204223,78.26204223,170,29,29,5.75000000,0.03841742,1.89708547,0.00756773,0.00408263,1.94715689
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,2.00000000,0.50000000,4,5,3,1,10297942470535431311,0.80000000,8,12.00000000,17811.96391659,10021.96391659,1.28651655,10525.96391659,1.44468349,28.00000000,55.26204223,83.26204223,170,29,29,5.75000000,0.02475646,2.01012161,0.02899755,0.03699212,2.10087183
../data/IMDB/edges.csv,896308,10000,original_decrease,0.15000000,1.00000000,1500,0,179,7569,7390,7790,7286,187.65198017,0.97135729,0.00208329,2.00000000,0.50000000,4,5,4,1,16753912090043931840,0.80000000,8,12.00000000,-47709.67018890,55499.67018890,7.12447628,54995.67018890,7.54812931,27.00000000,55.26204223,82.26204223,170,35,35,5.75000000,0.82617123,2.02469417,0.02832153,0.00305670,2.88224674
