edge_file,n_header,n_used,attack_type,malicious_ratio,poison_prob,malicious_nodes,added_edges,removed_edges,clean_m_used,poisoned_m_used,clean_exact_triangles,poisoned_exact_triangles,load_seconds,clean_exact_seconds,poisoned_exact_seconds,epsilon,psi,workers,runs,run,noise,seed,split_factor,bias_factor,dmax_slack_multiplier,estimate,abs_error_vs_clean,relative_error_vs_clean,abs_error_vs_poisoned,relative_error_vs_poisoned,max_noisy_out_degree_before_slack,dmax_slack,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/IMDB/edges.csv,896308,10000,original_increase,0.08,1,800,319536,0,7569,327105,7790,85021628,170.76445745,0.54796654,0.53716731,0.50000000,0.50000000,4,5,0,1,15722096187311718082,0.80000000,8,12.00000000,79901043.90216258,79893253.90216258,10255.87341491,5120584.09783742,0.06022684,827.00000000,221.04816893,1048.04816893,170,58,58,5.75000000,0.19276695,1.44575487,0.00524275,1.03461709,2.67838592
../data/IMDB/edges.csv,896308,10000,original_increase,0.08000000,1.00000000,800,319536,0,7569,327105,7790,85021628,170.76445745,0.54796654,0.53716731,0.50000000,0.50000000,4,5,1,1,4460723817787692818,0.80000000,8,12.00000000,81191866.72312461,81184076.72312461,10421.57595932,3829761.27687539,0.04504455,812.00000000,221.04816893,1033.04816893,170,58,58,5.75000000,0.18089055,1.41413245,0.00458861,1.25785340,2.85746830
../data/IMDB/edges.csv,896308,10000,original_increase,0.08000000,1.00000000,800,319536,0,7569,327105,7790,85021628,170.76445745,0.54796654,0.53716731,0.50000000,0.50000000,4,5,2,1,16085610682330738317,0.80000000,8,12.00000000,88196861.03185140,88189071.03185140,11320.80501051,3175233.03185140,0.03734618,815.00000000,221.04816893,1036.04816893,170,58,58,5.75000000,0.17654824,1.37006083,0.00438783,1.04150059,2.59250123
../data/IMDB/edges.csv,896308,10000,original_increase,0.08000000,1.00000000,800,319536,0,7569,327105,7790,85021628,170.76445745,0.54796654,0.53716731,0.50000000,0.50000000,4,5,3,1,8150873202967846913,0.80000000,8,12.00000000,84677815.92645332,84670025.92645332,10869.06622933,343812.07354668,0.00404382,825.00000000,221.04816893,1046.04816893,170,58,58,5.75000000,0.17396643,1.41342229,0.00478200,1.05817016,2.65034552
../data/IMDB/edges.csv,896308,10000,original_increase,0.08000000,1.00000000,800,319536,0,7569,327105,7790,85021628,170.76445745,0.54796654,0.53716731,0.50000000,0.50000000,4,5,4,1,1705041044603258258,0.80000000,8,12.00000000,85994248.71497266,85986458.71497266,11038.05631771,972620.71497266,0.01143969,821.00000000,221.04816893,1042.04816893,170,58,58,5.75000000,0.18507231,1.41018879,0.00548698,1.40149293,3.00224538
../data/IMDB/edges.csv,896308,10000,original_increase,0.08000000,1.00000000,800,319536,0,7569,327105,7790,85021628,170.76445745,0.54796654,0.53716731,1.00000000,0.50000000,4,5,0,1,13886243051147984436,0.80000000,8,12.00000000,84091853.38632792,84084063.38632792,10793.84639106,929774.61367208,0.01093574,810.00000000,110.52408446,920.52408446,170,58,58,5.75000000,0.34516870,1.73264932,0.02299039,1.64410425,3.74491606
../data/IMDB/edges.csv,896308,10000,original_increase,0.08000000,1.00000000,800,319536,0,7569,327105,7790,85021628,170.76445745,0.54796654,0.53716731,1.00000000,0.50000000,4,5,1,1,1430029224877764749,0.80000000,8,12.00000000,86597590.55267191,86589800.55267191,11115.50713128,1575962.55267191,0.01853602,800.00000000,110.52408446,910.52408446,170,58,58,5.75000000,0.60972470,1.83203037,0.02299327,1.59084823,4.05560050
../data/IMDB/edges.csv,896308,10000,original_increase,0.08000000,1.00000000,800,319536,0,7569,327105,7790,85021628,170.76445745,0.54796654,0.53716731,1.00000000,0.50000000,4,5,2,1,9597252697081238370,0.80000000,8,12.00000000,85906769.65836160,85898979.65836160,11026.82665704,885141.65836160,0.01041078,798.00000000,110.52408446,908.52408446,170,58,58,5.75000000,0.18294684,1.67240199,0.02364102,1.42816064,3.30715486
../data/IMDB/edges.csv,896308,10000,original_increase,0.08000000,1.00000000,800,319536,0,7569,327105,7790,85021628,170.76445745,0.54796654,0.53716731,1.00000000,0.50000000,4,5,3,1,2104722730755119818,0.80000000,8,12.00000000,86021500.92573613,86013710.92573613,11041.55467596,999872.92573613,0.01176022,807.00000000,110.52408446,917.52408446,170,58,58,5.75000000,0.46244833,1.13208685,0.00366625,1.92451320,3.52271978
../data/IMDB/edges.csv,896308,10000,original_increase,0.08000000,1.00000000,800,319536,0,7569,327105,7790,85021628,170.76445745,0.54796654,0.53716731,1.00000000,0.50000000,4,5,4,1,13870269351386666240,0.80000000,8,12.00000000,84944601.83024734,84936811.83024734,10903.31345703,77026.16975266,0.00090596,797.00000000,110.52408446,907.52408446,170,58,58,5.75000000,0.90416584,2.02568434,0.00452593,1.40204265,4.33642250
../data/IMDB/edges.csv,896308,10000,original_increase,0.08000000,1.00000000,800,319536,0,7569,327105,7790,85021628,170.76445745,0.54796654,0.53716731,2.00000000,0.50000000,4,5,0,1,1036216480254956941,0.80000000,8,12.00000000,84791792.66999730,84784002.66999730,10883.69739024,229835.33000270,0.00270326,801.00000000,55.26204223,856.26204223,170,58,58,5.75000000,0.34528039,2.10510371,0.00435357,1.38236568,3.83710698
