edge_file,n_header,n_used,attack_type,malicious_ratio,poison_prob,malicious_nodes,added_edges,removed_edges,clean_m_used,poisoned_m_used,clean_exact_triangles,poisoned_exact_triangles,load_seconds,clean_exact_seconds,poisoned_exact_seconds,epsilon,psi,workers,runs,run,noise,seed,split_factor,bias_factor,dmax_slack_multiplier,estimate,abs_error_vs_clean,relative_error_vs_clean,abs_error_vs_poisoned,relative_error_vs_poisoned,max_noisy_out_degree_before_slack,dmax_slack,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/IMDB/edges.csv,896308,10000,original_decrease,0.13,1,1300,0,149,7569,7420,7790,7388,188.74550323,0.54632026,0.00197960,0.50000000,0.50000000,4,5,0,1,15722096187311718082,0.80000000,8,12.00000000,-949976.77600700,957766.77600700,122.94823826,957364.77600700,129.58375420,79.00000000,221.04816893,300.04816893,170,41,41,5.75000000,0.07406010,1.29872400,0.00303215,0.00403514,1.37985541
../data/IMDB/edges.csv,896308,10000,original_decrease,0.13000000,1.00000000,1300,0,149,7569,7420,7790,7388,188.74550323,0.54632026,0.00197960,0.50000000,0.50000000,4,5,1,1,4460723817787692818,0.80000000,8,12.00000000,-524340.33229550,532130.33229550,68.30941365,531728.33229550,71.97189121,61.00000000,221.04816893,282.04816893,170,35,35,5.75000000,0.21198451,1.64443458,0.00458279,0.00321189,1.86421713
../data/IMDB/edges.csv,896308,10000,original_decrease,0.13000000,1.00000000,1300,0,149,7569,7420,7790,7388,188.74550323,0.54632026,0.00197960,0.50000000,0.50000000,4,5,2,1,16085610682330738317,0.80000000,8,12.00000000,473073.98262911,465283.98262911,59.72836747,465685.98262911,63.03275347,70.00000000,221.04816893,291.04816893,170,47,47,5.75000000,0.07767351,1.30046636,0.00308676,0.00447335,1.38570391
../data/IMDB/edges.csv,896308,10000,original_decrease,0.13000000,1.00000000,1300,0,149,7569,7420,7790,7388,188.74550323,0.54632026,0.00197960,0.50000000,0.50000000,4,5,3,1,8150873202967846913,0.80000000,8,12.00000000,250866.82127463,243076.82127463,31.20369978,243478.82127463,32.95598555,67.00000000,221.04816893,288.04816893,170,41,41,5.75000000,0.06063764,1.68023918,0.00288857,0.01677645,1.76054506
../data/IMDB/edges.csv,896308,10000,original_decrease,0.13000000,1.00000000,1300,0,149,7569,7420,7790,7388,188.74550323,0.54632026,0.00197960,0.50000000,0.50000000,4,5,4,1,1705041044603258258,0.80000000,8,12.00000000,273306.47059608,265516.47059608,34.08427094,265918.47059608,35.99329597,73.00000000,221.04816893,294.04816893,170,41,41,5.75000000,0.06579021,1.72460311,0.02915064,0.03100944,1.85055823
../data/IMDB/edges.csv,896308,10000,original_decrease,0.13000000,1.00000000,1300,0,149,7569,7420,7790,7388,188.74550323,0.54632026,0.00197960,1.00000000,0.50000000,4,5,0,1,13886243051147984436,0.80000000,8,12.00000000,-197637.74004226,205427.74004226,26.37069834,205025.74004226,27.75118301,35.00000000,110.52408446,145.52408446,170,35,35,5.75000000,0.88820469,1.71082732,0.00289047,0.00386734,2.60579376
../data/IMDB/edges.csv,896308,10000,original_decrease,0.13000000,1.00000000,1300,0,149,7569,7420,7790,7388,188.74550323,0.54632026,0.00197960,1.00000000,0.50000000,4,5,1,1,1430029224877764749,0.80000000,8,12.00000000,261781.93916206,253991.93916206,32.60487024,254393.93916206,34.43339729,40.00000000,110.52408446,150.52408446,170,35,35,5.75000000,0.07487658,1.32994144,0.00348941,0.00302546,1.41133641
../data/IMDB/edges.csv,896308,10000,original_decrease,0.13000000,1.00000000,1300,0,149,7569,7420,7790,7388,188.74550323,0.54632026,0.00197960,1.00000000,0.50000000,4,5,2,1,9597252697081238370,0.80000000,8,12.00000000,73862.74529102,66072.74529102,8.48173881,66474.74529102,8.99766450,35.00000000,110.52408446,145.52408446,170,35,35,5.75000000,0.02548588,1.38169699,0.00294396,0.00340678,1.41353721
../data/IMDB/edges.csv,896308,10000,original_decrease,0.13000000,1.00000000,1300,0,149,7569,7420,7790,7388,188.74550323,0.54632026,0.00197960,1.00000000,0.50000000,4,5,3,1,2104722730755119818,0.80000000,8,12.00000000,279468.11676155,271678.11676155,34.87523964,272080.11676155,36.82730330,39.00000000,110.52408446,149.52408446,170,35,35,5.75000000,0.07041641,1.91388386,0.00322106,0.00308060,1.99060532
../data/IMDB/edges.csv,896308,10000,original_decrease,0.13000000,1.00000000,1300,0,149,7569,7420,7790,7388,188.74550323,0.54632026,0.00197960,1.00000000,0.50000000,4,5,4,1,13870269351386666240,0.80000000,8,12.00000000,72001.97369284,64211.97369284,8.24287210,64613.97369284,8.74580045,32.00000000,110.52408446,142.52408446,170,35,35,5.75000000,0.02668471,2.07701917,0.00285199,0.00908970,2.11564941
