edge_file,n_header,n_used,m_used,exact_triangles,load_seconds,exact_seconds,epsilon,psi,workers,runs,run,noise,seed,rr_attack_direction,malicious_ratio,poison_prob,malicious_selector,malicious_nodes,rr_attack_candidates,rr_attack_reports,rr_attack_set_to_one,rr_attack_set_to_zero,count_laplace_noise_scale,estimate,abs_error,relative_error,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,0.50000000,0.50000000,4,5,0,1,501776,none,0.00000000,0.00000000,random,0,0,0,0,0,6432.00000000,34564414.22204179,1613767.22204179,0.04897528,402.00000000,170,70,70,5.75000000,0.45989919,3.24613631,0.01963092,1.09322743,4.81889805
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,0.50000000,0.50000000,4,5,1,1,1501779,none,0.00000000,0.00000000,random,0,0,0,0,0,6336.00000000,30029039.37277149,2921607.62722851,0.08866617,396.00000000,170,70,70,5.75000000,0.27239516,3.08686275,0.04943524,1.28696242,4.69566075
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,0.50000000,0.50000000,4,5,2,1,2501782,none,0.00000000,0.00000000,random,0,0,0,0,0,6816.00000000,31669445.67471211,1281201.32528789,0.03888243,426.00000000,170,70,70,5.75000000,0.24015832,3.01184257,0.02040592,1.00060974,4.27302126
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,0.50000000,0.50000000,4,5,3,1,3501785,none,0.00000000,0.00000000,random,0,0,0,0,0,6448.00000000,30993766.46548911,1956880.53451089,0.05938823,403.00000000,170,70,70,5.75000000,0.21328135,2.36867503,0.01328400,1.11279268,3.70803880
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,0.50000000,0.50000000,4,5,4,1,4501788,none,0.00000000,0.00000000,random,0,0,0,0,0,6448.00000000,33040780.50883994,90133.50883994,0.00273541,403.00000000,170,70,70,5.75000000,0.26635242,2.41755933,0.01627687,0.98262622,3.68281957
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,1.00000000,0.50000000,4,5,0,1,1001776,none,0.00000000,0.00000000,random,0,0,0,0,0,3720.00000000,31682886.64905152,1267760.35094848,0.03847452,465.00000000,170,70,70,5.75000000,0.26519772,3.79486930,0.03184885,1.20303747,5.29495844
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,1.00000000,0.50000000,4,5,1,1,2001779,none,0.00000000,0.00000000,random,0,0,0,0,0,3424.00000000,33117415.44664259,166768.44664259,0.00506116,428.00000000,170,70,70,5.75000000,0.46365541,3.10324918,0.02256785,1.26134549,4.85082956
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,1.00000000,0.50000000,4,5,2,1,3001782,none,0.00000000,0.00000000,random,0,0,0,0,0,3392.00000000,33318545.67370263,367898.67370263,0.01116514,424.00000000,170,70,70,5.75000000,0.40430660,3.07472365,0.02348741,1.18269637,4.68521945
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,1.00000000,0.50000000,4,5,3,1,4001785,none,0.00000000,0.00000000,random,0,0,0,0,0,3408.00000000,31840561.57568730,1110085.42431270,0.03368934,426.00000000,170,70,70,5.75000000,0.34048041,2.87790555,0.01732016,0.96147635,4.19718739
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,1.00000000,0.50000000,4,5,4,1,5001788,none,0.00000000,0.00000000,random,0,0,0,0,0,3488.00000000,32674766.26453688,275880.73546312,0.00837254,436.00000000,170,70,70,5.75000000,0.31059313,2.67716577,0.01683112,0.97301864,3.97761604
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,2.00000000,0.50000000,4,5,0,1,2001776,none,0.00000000,0.00000000,random,0,0,0,0,0,1660.00000000,32544667.59375121,405979.40624879,0.01232083,415.00000000,170,70,70,5.75000000,0.35779834,2.54301217,0.01903277,0.98023915,3.90008759
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,2.00000000,0.50000000,4,5,1,1,3001779,none,0.00000000,0.00000000,random,0,0,0,0,0,1748.00000000,33235649.31457207,285002.31457207,0.00864937,437.00000000,170,70,70,5.75000000,0.26746981,3.19559180,0.02079053,1.06060494,4.54446025
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,2.00000000,0.50000000,4,5,2,1,4001782,none,0.00000000,0.00000000,random,0,0,0,0,0,1740.00000000,32785796.41789252,164850.58210748,0.00500295,435.00000000,170,70,70,5.75000000,0.38562744,2.99700655,0.01808687,1.16612215,4.56684830
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,2.00000000,0.50000000,4,5,3,1,5001785,none,0.00000000,0.00000000,random,0,0,0,0,0,1740.00000000,32750049.48285913,200597.51714087,0.00608782,435.00000000,170,70,70,5.75000000,0.37150742,2.99062411,0.01799489,1.39543464,4.77556620
../data/Gplus/edges.csv,107614,10000,879102,32950647,26.19152978,1.88440568,2.00000000,0.50000000,4,5,4,1,6001788,none,0.00000000,0.00000000,random,0,0,0,0,0,1756.00000000,33170387.82045541,219740.82045541,0.00666879,439.00000000,170,70,70,5.75000000,0.37644571,3.01526022,0.02132943,1.09624055,4.50928049
