edge_file,n_header,n_used,m_used,exact_triangles,load_seconds,exact_seconds,epsilon,psi,workers,runs,run,noise,seed,rr_attack_direction,malicious_ratio,poison_prob,malicious_selector,malicious_nodes,rr_attack_candidates,rr_attack_reports,rr_attack_set_to_one,rr_attack_set_to_zero,count_laplace_noise_scale,estimate,abs_error,relative_error,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,4,1,68824501788,increase,0.07500000,1.00000000,random,750,280875,280875,280875,0,6496.00000000,36869507.64043614,3918860.64043614,0.11893122,406.00000000,170,70,70,5.75000000,0.26274625,3.23065132,0.02075264,1.10161752,4.61577562
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,0,1,91760501776,increase,0.10000000,1.00000000,random,1000,499500,499500,499500,0,7248.00000000,39661562.60672135,6710915.60672135,0.20366567,453.00000000,170,70,70,5.75000000,0.25516463,3.24430927,0.02175422,1.18291097,4.70414490
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,1,1,91761501779,increase,0.10000000,1.00000000,random,1000,499500,499500,499500,0,6896.00000000,40390991.50219461,7440344.50219461,0.22580268,431.00000000,170,70,70,5.75000000,0.25743523,3.28193636,0.02153106,1.22670345,4.78761302
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,2,1,91762501782,increase,0.10000000,1.00000000,random,1000,499500,499500,499500,0,6720.00000000,38534850.50975381,5584203.50975381,0.16947174,420.00000000,170,70,70,5.75000000,0.27222520,3.21010674,0.02086189,1.24795319,4.75115330
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,3,1,91763501785,increase,0.10000000,1.00000000,random,1000,499500,499500,499500,0,6416.00000000,36848069.54514951,3897422.54514951,0.11828061,401.00000000,170,70,70,5.75000000,0.27100952,3.21747435,0.02085457,1.21687691,4.72622280
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,4,1,91764501788,increase,0.10000000,1.00000000,random,1000,499500,499500,499500,0,6592.00000000,40350838.63262611,7400191.63262611,0.22458411,412.00000000,170,70,70,5.75000000,0.27025745,3.24546181,0.02299436,1.25112525,4.78984598
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,0,1,114700501776,increase,0.12500000,1.00000000,random,1250,780625,780625,780625,0,7360.00000000,40068408.42218933,7117761.42218933,0.21601280,460.00000000,170,70,70,5.75000000,0.26569128,3.25111950,0.02172331,1.21511621,4.75365610
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,1,1,114701501779,increase,0.12500000,1.00000000,random,1250,780625,780625,780625,0,6224.00000000,42476702.16377705,9526055.16377705,0.28910070,389.00000000,170,70,70,5.75000000,0.26254416,3.30842762,0.01953717,1.21265635,4.80316880
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,2,1,114702501782,increase,0.12500000,1.00000000,random,1250,780625,780625,780625,0,6592.00000000,43467221.69373130,10516574.69373130,0.31916140,412.00000000,170,70,70,5.75000000,0.27198293,3.28636635,0.02111146,1.19331117,4.77277985
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,3,1,114703501785,increase,0.12500000,1.00000000,random,1250,780625,780625,780625,0,6416.00000000,43181463.86699914,10230816.86699914,0.31048910,401.00000000,170,70,70,5.75000000,0.27542727,3.25816263,0.02206535,1.23160941,4.78727037
