edge_file,n_header,n_used,m_used,exact_triangles,load_seconds,exact_seconds,epsilon,psi,workers,runs,run,noise,seed,rr_attack_direction,malicious_ratio,poison_prob,malicious_selector,malicious_nodes,rr_attack_candidates,rr_attack_reports,rr_attack_set_to_one,rr_attack_set_to_zero,count_laplace_noise_scale,estimate,abs_error,relative_error,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,4,1,68824501788,increase,0.07500000,1.00000000,random,1500,1124250,1124250,1124250,0,1360.00000000,-131586.63939468,185683.63939468,3.43242027,85.00000000,186,44,44,6.25000000,0.07765993,8.39034746,0.00538035,0.01073749,8.48413064
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,0,1,91760501776,increase,0.10000000,1.00000000,random,2000,1999000,1999000,1999000,0,1536.00000000,72521.80383064,18424.80383064,0.34058827,96.00000000,186,32,32,6.25000000,0.07909056,8.39049261,0.00710145,0.01164077,8.48833213
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,1,1,91761501779,increase,0.10000000,1.00000000,random,2000,1999000,1999000,1999000,0,1344.00000000,-242800.92376425,296897.92376425,5.48825117,84.00000000,186,44,44,6.25000000,0.08045623,8.42754867,0.00605760,0.01098916,8.52505745
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,2,1,91762501782,increase,0.10000000,1.00000000,random,2000,1999000,1999000,1999000,0,1552.00000000,-16148.58291029,70245.58291029,1.29851162,97.00000000,186,32,32,6.25000000,0.07812603,8.49093929,0.00615554,0.01539443,8.59062109
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,3,1,91763501785,increase,0.10000000,1.00000000,random,2000,1999000,1999000,1999000,0,1264.00000000,209485.01060245,155388.01060245,2.87239608,79.00000000,186,38,38,6.25000000,0.08038578,8.44561740,0.00612230,0.01079225,8.54292682
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,4,1,91764501788,increase,0.10000000,1.00000000,random,2000,1999000,1999000,1999000,0,1824.00000000,-195091.12762186,249188.12762186,4.60632064,114.00000000,186,44,44,6.25000000,0.08175423,8.63019685,0.00612667,0.01075089,8.72883392
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,0,1,114700501776,increase,0.12500000,1.00000000,random,2500,3123750,3123750,3123750,0,1616.00000000,-310525.66183796,364622.66183796,6.74016418,101.00000000,186,44,44,6.25000000,0.08047738,8.49014853,0.00611364,0.01053045,8.58727852
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,1,1,114701501779,increase,0.12500000,1.00000000,random,2500,3123750,3123750,3123750,0,1232.00000000,139656.55992169,85559.55992169,1.58159528,77.00000000,186,38,38,6.25000000,0.08041184,8.51288162,0.00603638,0.01074053,8.61007750
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,2,1,114702501782,increase,0.12500000,1.00000000,random,2500,3123750,3123750,3123750,0,1392.00000000,296051.72627307,241954.72627307,4.47260895,87.00000000,186,44,44,6.25000000,0.08051011,8.48550503,0.00688022,0.01103048,8.58393137
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,3,1,114703501785,increase,0.12500000,1.00000000,random,2500,3123750,3123750,3123750,0,1232.00000000,78279.73614174,24182.73614174,0.44702546,77.00000000,186,44,44,6.25000000,0.08039821,8.49288853,0.00601597,0.01045809,8.58976698
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,4,1,114704501788,increase,0.12500000,1.00000000,random,2500,3123750,3123750,3123750,0,1312.00000000,-28252.43214240,82349.43214240,1.52225506,82.00000000,186,26,26,6.25000000,0.08022095,8.53522690,0.00613589,0.01203808,8.63362871
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,0,1,137640501776,increase,0.15000000,1.00000000,random,3000,4498500,4498500,4498500,0,1552.00000000,-105278.36108580,159375.36108580,2.94610350,97.00000000,186,32,32,6.25000000,0.07953446,8.57257145,0.00596133,0.01128400,8.66935776
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,1,1,137641501779,increase,0.15000000,1.00000000,random,3000,4498500,4498500,4498500,0,1216.00000000,-551494.62651995,605591.62651995,11.19455102,76.00000000,186,44,44,6.25000000,0.08156378,8.57999412,0.00658737,0.01061025,8.67876380
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,2,1,137642501782,increase,0.15000000,1.00000000,random,3000,4498500,4498500,4498500,0,1440.00000000,-4138.15244040,58235.15244040,1.07649504,90.00000000,186,38,38,6.25000000,0.08365799,8.62549919,0.00638715,0.01143123,8.72698440
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,3,1,137643501785,increase,0.15000000,1.00000000,random,3000,4498500,4498500,4498500,0,1536.00000000,578924.35305833,524827.35305833,9.70159811,96.00000000,186,32,32,6.25000000,0.08107211,8.57203615,0.00625761,0.01035043,8.66972394
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,4,1,137644501788,increase,0.15000000,1.00000000,random,3000,4498500,4498500,4498500,0,1056.00000000,115244.19905552,61147.19905552,1.13032514,66.00000000,186,38,38,6.25000000,0.07957857,7.82936619,0.00669606,0.01307431,7.92872274
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,0,1,160580501776,increase,0.17500000,1.00000000,random,3500,6123250,6123250,6123250,0,1152.00000000,15301.11435395,38795.88564605,0.71715411,72.00000000,186,44,44,6.25000000,0.08714059,8.61821974,0.00609967,0.01043809,8.72190462
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,1,1,160581501779,increase,0.17500000,1.00000000,random,3500,6123250,6123250,6123250,0,1632.00000000,-147670.70066720,201767.70066720,3.72973918,102.00000000,186,38,38,6.25000000,0.08419689,8.65641990,0.00622968,0.01299520,8.75984837
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,2,1,160582501782,increase,0.17500000,1.00000000,random,3500,6123250,6123250,6123250,0,1456.00000000,571889.89340055,517792.89340055,9.57156392,91.00000000,186,44,44,6.25000000,0.07710308,8.67274302,0.00599516,0.01155070,8.76739732
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,3,1,160583501785,increase,0.17500000,1.00000000,random,3500,6123250,6123250,6123250,0,1472.00000000,145273.16321126,91176.16321126,1.68541995,92.00000000,186,26,26,6.25000000,0.07903540,8.67132766,0.00602964,0.01105774,8.76745698
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,4,1,160584501788,increase,0.17500000,1.00000000,random,3500,6123250,6123250,6123250,0,1376.00000000,-59478.62242404,113575.62242404,2.09948098,86.00000000,186,7,7,6.25000000,0.07836999,9.43286048,0.00620577,0.01370028,9.53119505
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,0,1,183520501776,increase,0.20000000,1.00000000,random,4000,7998000,7998000,7998000,0,1376.00000000,470529.26716212,416432.26716212,7.69788098,86.00000000,186,51,51,6.25000000,0.08196400,8.82732208,0.00661941,0.01044386,8.92635760
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,1,1,183521501779,increase,0.20000000,1.00000000,random,4000,7998000,7998000,7998000,0,1152.00000000,199085.77716467,144988.77716467,2.68016299,72.00000000,186,32,32,6.25000000,0.08335742,8.75212623,0.00597117,0.01068891,8.85215002
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,2,1,183522501782,increase,0.20000000,1.00000000,random,4000,7998000,7998000,7998000,0,1888.00000000,319917.92766218,265820.92766218,4.91378316,118.00000000,186,38,38,6.25000000,0.07856704,8.76208110,0.00626343,0.01126830,8.85818325
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,3,1,183523501785,increase,0.20000000,1.00000000,random,4000,7998000,7998000,7998000,0,1328.00000000,82300.38388060,28203.38388060,0.52134839,83.00000000,186,38,38,6.25000000,0.08166651,8.76331942,0.00633645,0.01121140,8.86253906
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,0.50000000,0.50000000,4,5,4,1,183524501788,increase,0.20000000,1.00000000,random,4000,7998000,7998000,7998000,0,1216.00000000,-41936.75388282,96033.75388282,1.77521404,76.00000000,186,44,44,6.25000000,0.08040414,8.78004151,0.00618929,0.01082656,8.87746803
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,0,1,22941001776,increase,0.02500000,1.00000000,random,500,124750,124750,124750,0,504.00000000,4571.18354148,49525.81645852,0.91550024,63.00000000,186,38,38,6.25000000,0.08075323,8.52893712,0.00634931,0.01116059,8.62720665
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,1,1,22942001779,increase,0.02500000,1.00000000,random,500,124750,124750,124750,0,544.00000000,-54529.66807740,108626.66807740,2.00799801,68.00000000,186,44,44,6.25000000,0.08244254,8.57769128,0.00616262,0.01086520,8.67716904
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,2,1,22943001782,increase,0.02500000,1.00000000,random,500,124750,124750,124750,0,600.00000000,-23634.90982936,77731.90982936,1.43689872,75.00000000,186,13,13,6.25000000,0.08316581,8.54484748,0.00604817,0.01087787,8.64494569
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,3,1,22944001785,increase,0.02500000,1.00000000,random,500,124750,124750,124750,0,560.00000000,-175706.33347359,229803.33347359,4.24798664,70.00000000,186,44,44,6.25000000,0.08149963,8.47081345,0.00594416,0.01128435,8.56954949
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,4,1,22945001788,increase,0.02500000,1.00000000,random,500,124750,124750,124750,0,592.00000000,-15392.88105793,69489.88105793,1.28454223,74.00000000,186,32,32,6.25000000,0.08100952,8.53591032,0.00640470,0.01166019,8.63499251
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,0,1,45881001776,increase,0.05000000,1.00000000,random,1000,499500,499500,499500,0,624.00000000,13382.89291999,40714.10708001,0.75261303,78.00000000,186,38,38,6.25000000,0.08100482,8.91606810,0.00633669,0.01186030,9.01527646
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,1,1,45882001779,increase,0.05000000,1.00000000,random,1000,499500,499500,499500,0,600.00000000,-90204.82590757,144301.82590757,2.66746448,75.00000000,186,32,32,6.25000000,0.08005401,8.51802293,0.00588975,0.01141223,8.61538606
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,2,1,45883001782,increase,0.05000000,1.00000000,random,1000,499500,499500,499500,0,552.00000000,-2198.66112646,56295.66112646,1.04064294,69.00000000,186,32,32,6.25000000,0.08100908,8.54593193,0.00654647,0.01064821,8.64414032
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,3,1,45884001785,increase,0.05000000,1.00000000,random,1000,499500,499500,499500,0,632.00000000,-13484.47442288,67581.47442288,1.24926474,79.00000000,186,38,38,6.25000000,0.07998757,8.56918968,0.00592906,0.01096807,8.66608258
