#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),EpsL,max_deg
4.503859e+09,4.595872e+09,2.042971e-02,8.466309e+15,1.391990e+10,1.392037e+10,3.381419e-05,2.215492e+11,9.706664e-01,9.904634e-01,2.039521e-02,3.919189e-04,4.180487,4343
4.503859e+09,4.217119e+09,6.366550e-02,8.222010e+16,1.391990e+10,1.392010e+10,1.421685e-05,3.916326e+10,9.706664e-01,9.088555e-01,6.367881e-02,3.820586e-03,4.180487,4343
4.503859e+09,4.597785e+09,2.085453e-02,8.822073e+15,1.391990e+10,1.391988e+10,1.045518e-06,2.118045e+08,9.706664e-01,9.909102e-01,2.085560e-02,4.098128e-04,4.180487,4343
4.503859e+09,4.269005e+09,5.214504e-02,5.515636e+16,1.391990e+10,1.392002e+10,8.883234e-06,1.529024e+10,9.706664e-01,9.200428e-01,5.215346e-02,2.562750e-03,4.180487,4343
4.503859e+09,4.594870e+09,2.020723e-02,8.282917e+15,1.391990e+10,1.392004e+10,1.002134e-05,1.945915e+10,9.706664e-01,9.902710e-01,2.019701e-02,3.843387e-04,4.180487,4343
4.503859e+09,5.008692e+09,1.120889e-01,2.548562e+17,1.391990e+10,1.391977e+10,9.459915e-06,1.733990e+10,9.706664e-01,1.000000e+00,3.022005e-02,8.604593e-04,4.180487,4343
4.503859e+09,4.331953e+09,3.816865e-02,2.955176e+16,1.391990e+10,1.391986e+10,3.132793e-06,1.901672e+09,9.706664e-01,9.336203e-01,3.816564e-02,1.372414e-03,4.180487,4343
4.503859e+09,4.390019e+09,2.527621e-02,1.295966e+16,1.391990e+10,1.391980e+10,6.862181e-06,9.124236e+09,9.706664e-01,9.461381e-01,2.526952e-02,6.016363e-04,4.180487,4343
4.503859e+09,4.340802e+09,3.620404e-02,2.658788e+16,1.391990e+10,1.392002e+10,8.395834e-06,1.365840e+10,9.706664e-01,9.355165e-01,3.621213e-02,1.235515e-03,4.180487,4343
4.503859e+09,4.462750e+09,9.127507e-03,1.689951e+15,1.391990e+10,1.391997e+10,4.761989e-06,4.393888e+09,9.706664e-01,9.618021e-01,9.132225e-03,7.857660e-05,4.180487,4343
4.503859e+09,4.799319e+09,6.560140e-02,8.729629e+16,1.391990e+10,1.392018e+10,2.052169e-05,8.160154e+10,9.706664e-01,1.000000e+00,3.022005e-02,8.604593e-04,4.180487,4343
4.503859e+09,4.110632e+09,8.730890e-02,1.546275e+17,1.391990e+10,1.391997e+10,4.945719e-06,4.739483e+09,9.706664e-01,8.859142e-01,8.731342e-02,7.182935e-03,4.180487,4343
4.503859e+09,4.341850e+09,3.597118e-02,2.624696e+16,1.391990e+10,1.391985e+10,3.373923e-06,2.205680e+09,9.706664e-01,9.357536e-01,3.596793e-02,1.218908e-03,4.180487,4343
4.503859e+09,4.249953e+09,5.637534e-02,6.446856e+16,1.391990e+10,1.392025e+10,2.499516e-05,1.210553e+11,9.706664e-01,9.159219e-01,5.639892e-02,2.996965e-03,4.180487,4343
4.503859e+09,4.715543e+09,4.700039e-02,4.480975e+16,1.391990e+10,1.391978e+10,8.528052e-06,1.409197e+10,9.706664e-01,1.000000e+00,3.022005e-02,8.604593e-04,4.180487,4343
4.503859e+09,4.569585e+09,1.459325e-02,4.319899e+15,1.391990e+10,1.391987e+10,1.994470e-06,7.707738e+08,9.706664e-01,9.848336e-01,1.459527e-02,2.007079e-04,4.180487,4343
4.503859e+09,4.479661e+09,5.372809e-03,5.855615e+14,1.391990e+10,1.391974e+10,1.135252e-05,2.497219e+10,9.706664e-01,9.654622e-01,5.361517e-03,2.708417e-05,4.180487,4343
4.503859e+09,4.217810e+09,6.351209e-02,8.182433e+16,1.391990e+10,1.392016e+10,1.860237e-05,6.705154e+10,9.706664e-01,9.090005e-01,6.352951e-02,3.802691e-03,4.180487,4343
4.503859e+09,4.551411e+09,1.055798e-02,2.261160e+15,1.391990e+10,1.392048e+10,4.168449e-05,3.366829e+11,9.706664e-01,9.808738e-01,1.051586e-02,1.041908e-04,4.180487,4343
4.503859e+09,4.391892e+09,2.486032e-02,1.253670e+16,1.391990e+10,1.391987e+10,1.972431e-06,7.538339e+08,9.706664e-01,9.465372e-01,2.485840e-02,5.822189e-04,4.180487,4343
function,AVG(rel-err),AVG(l2-loss)
Triangles,4.046605e-02,4.837850e+16
2-stars,1.192823e-05,4.980085e+10
Clst,3.376303e-02,1.477731e-03
