#tri(true),#tri(est),#tri(rel-err),#tri(l2-loss),#2st(true),#2st(est),#2st(rel-err),#2st(l2-loss),clst(true),clst(est),clst(rel-err),clst(l2-loss),EpsL,max_deg
1.338657e+09,1.355772e+09,1.278563e-02,2.929428e+14,4.266439e+09,4.266565e+09,2.949135e-05,1.583144e+10,9.412933e-01,9.533002e-01,1.275576e-02,1.441660e-04,4.180487,3051
1.338657e+09,1.258374e+09,5.997265e-02,6.445327e+15,4.266439e+09,4.266366e+09,1.722359e-05,5.399810e+09,9.412933e-01,8.848567e-01,5.995646e-02,3.185091e-03,4.180487,3051
1.338657e+09,1.379595e+09,3.058153e-02,1.675934e+15,4.266439e+09,4.266380e+09,1.374816e-05,3.440491e+09,9.412933e-01,9.700928e-01,3.059570e-02,8.294128e-04,4.180487,3051
1.338657e+09,1.229394e+09,8.162161e-02,1.193847e+16,4.266439e+09,4.266355e+09,1.970842e-05,7.070246e+09,9.412933e-01,8.644805e-01,8.160351e-02,5.900212e-03,4.180487,3051
1.338657e+09,1.360754e+09,1.650711e-02,4.882931e+14,4.266439e+09,4.266262e+09,4.141530e-05,3.122142e+10,9.412933e-01,9.568710e-01,1.654921e-02,2.426635e-04,4.180487,3051
1.338657e+09,1.526516e+09,1.403339e-01,3.529098e+16,4.266439e+09,4.266465e+09,6.086133e-06,6.742392e+08,9.412933e-01,1.000000e+00,6.236812e-02,3.446476e-03,4.180487,3051
1.338657e+09,1.040303e+09,2.228757e-01,8.901513e+16,4.266439e+09,4.266180e+09,6.065232e-05,6.696162e+10,9.412933e-01,7.315463e-01,2.228285e-01,4.399380e-02,4.180487,3051
1.338657e+09,1.250424e+09,6.591179e-02,7.785110e+15,4.266439e+09,4.266522e+09,1.948194e-05,6.908689e+09,9.412933e-01,8.792338e-01,6.592999e-02,3.851376e-03,4.180487,3051
1.338657e+09,1.508171e+09,1.266298e-01,2.873494e+16,4.266439e+09,4.266685e+09,5.760548e-05,6.040303e+10,9.412933e-01,1.000000e+00,6.236812e-02,3.446476e-03,4.180487,3051
1.338657e+09,1.413702e+09,5.606038e-02,5.631844e+15,4.266439e+09,4.266407e+09,7.468484e-06,1.015304e+09,9.412933e-01,9.940700e-01,5.606827e-02,2.785379e-03,4.180487,3051
1.338657e+09,1.434786e+09,7.181026e-02,9.240842e+15,4.266439e+09,4.266552e+09,2.658389e-05,1.286376e+10,9.412933e-01,1.000000e+00,6.236812e-02,3.446476e-03,4.180487,3051
1.338657e+09,1.244410e+09,7.040422e-02,8.882514e+15,4.266439e+09,4.266565e+09,2.955591e-05,1.590082e+10,9.412933e-01,8.749964e-01,7.043169e-02,4.395277e-03,4.180487,3051
1.338657e+09,1.483619e+09,1.082895e-01,2.101413e+16,4.266439e+09,4.266453e+09,3.255666e-06,1.929349e+08,9.412933e-01,1.000000e+00,6.236812e-02,3.446476e-03,4.180487,3051
1.338657e+09,1.268169e+09,5.265594e-02,4.968592e+15,4.266439e+09,4.266556e+09,2.747524e-05,1.374086e+10,9.412933e-01,8.917041e-01,5.268197e-02,2.459088e-03,4.180487,3051
1.338657e+09,1.555760e+09,1.621800e-01,4.713388e+16,4.266439e+09,4.266289e+09,3.520746e-05,2.256319e+10,9.412933e-01,1.000000e+00,6.236812e-02,3.446476e-03,4.180487,3051
1.338657e+09,1.491632e+09,1.142751e-01,2.340140e+16,4.266439e+09,4.266350e+09,2.093981e-05,7.981353e+09,9.412933e-01,1.000000e+00,6.236812e-02,3.446476e-03,4.180487,3051
1.338657e+09,1.470528e+09,9.850984e-02,1.738993e+16,4.266439e+09,4.266455e+09,3.790800e-06,2.615730e+08,9.412933e-01,1.000000e+00,6.236812e-02,3.446476e-03,4.180487,3051
1.338657e+09,1.469271e+09,9.757112e-02,1.706008e+16,4.266439e+09,4.266256e+09,4.295931e-05,3.359277e+10,9.412933e-01,1.000000e+00,6.236812e-02,3.446476e-03,4.180487,3051
1.338657e+09,1.408052e+09,5.183933e-02,4.815676e+15,4.266439e+09,4.266050e+09,9.126407e-05,1.516110e+11,9.412933e-01,9.901797e-01,5.193533e-02,2.389878e-03,4.180487,3051
1.338657e+09,1.183897e+09,1.156084e-01,2.395064e+16,4.266439e+09,4.266634e+09,4.570704e-05,3.802745e+10,9.412933e-01,8.324339e-01,1.156488e-01,1.185038e-02,4.180487,3051
function,AVG(rel-err),AVG(l2-loss)
Triangles,8.782119e-02,1.825783e+16
2-stars,2.998102e-05,2.478310e+10
Clst,6.679651e-02,5.479927e-03
